10.1016/j.socscimed.2014.12.010	0277-9536
10.1016/j.socscimed.2014.12.014	0277-9536
10.1016/j.socscimed.2014.12.025	0277-9536
10.1016/j.socscimed.2014.12.031	0277-9536
10.1016/j.socscimed.2015.03.043	0277-9536
10.1016/j.socscimed.2015.04.009	0277-9536
10.1016/j.socscimed.2015.05.040	0277-9536
10.1016/j.socscimed.2015.06.024	0277-9536
10.1016/j.socscimed.2015.08.002	0277-9536
10.1016/j.socscimed.2015.08.012	0277-9536
10.1016/j.socscimed.2015.08.034	0277-9536
10.1016/j.socscimed.2015.09.004	0277-9536
10.1016/j.socscimed.2015.09.026	0277-9536
10.1016/j.socscimed.2016.01.002	0277-9536
10.1016/j.socscimed.2016.01.044	0277-9536
10.1016/j.socscimed.2016.04.019	0277-9536
10.1016/j.socscimed.2016.05.003	0277-9536
10.1016/j.socscimed.2016.06.033	0277-9536
10.1016/j.socscimed.2016.06.049	0277-9536
10.1016/j.socscimed.2016.07.014	0277-9536
10.1016/j.socscimed.2016.07.045	0277-9536
10.1016/j.socscimed.2016.09.007	0277-9536
10.1016/j.socscimed.2016.11.010	0277-9536
10.1016/j.socscimed.2016.11.018	0277-9536
10.1016/j.socscimed.2016.11.034	0277-9536
10.1016/j.socscimed.2016.12.006	0277-9536
10.1016/j.socscimed.2017.01.020	0277-9536
10.1016/j.socscimed.2017.01.026	0277-9536
10.1016/j.socscimed.2017.03.001	0277-9536
10.1016/j.socscimed.2017.03.009	0277-9536
10.1016/j.socscimed.2017.03.052	0277-9536
10.1016/j.socscimed.2017.03.053	0277-9536
10.1016/j.socscimed.2017.05.009	0277-9536
10.1016/j.socscimed.2017.05.041	0277-9536
10.1016/j.socscimed.2017.11.037	0277-9536
10.1016/j.socscimed.2017.11.043	0277-9536
10.1016/j.soctra.2009.03.004	0038-0296
10.1016/j.soctra.2009.03.006	0038-0296
10.1016/j.soctra.2012.06.002	0038-0296
10.1016/j.softx.2016.04.004	2352-7110
10.1016/j.softx.2016.12.003	2352-7110
10.1016/j.soilbio.2004.01.015	0038-0717
10.1016/j.soilbio.2004.04.027	0038-0717
10.1016/j.soilbio.2004.06.013	0038-0717
10.1016/j.soilbio.2004.07.016	0038-0717
10.1016/j.soilbio.2004.07.033	0038-0717
10.1016/j.soilbio.2004.09.016	0038-0717
10.1016/j.soilbio.2004.10.015	0038-0717
10.1016/j.soilbio.2004.12.014	0038-0717
10.1016/j.soilbio.2005.05.002	0038-0717
10.1016/j.soilbio.2005.08.018	0038-0717
10.1016/j.soilbio.2005.09.004	0038-0717
10.1016/j.soilbio.2005.12.009	0038-0717
10.1016/j.soilbio.2005.12.015	0038-0717
10.1016/j.soilbio.2005.12.024	0038-0717
10.1016/j.soilbio.2006.01.006	0038-0717
10.1016/j.soilbio.2006.01.016	0038-0717
10.1016/j.soilbio.2006.01.026	0038-0717
10.1016/j.soilbio.2006.04.030	0038-0717
10.1016/j.soilbio.2006.05.012	0038-0717
10.1016/j.soilbio.2006.07.011	0038-0717
10.1016/j.soilbio.2006.09.013	0038-0717
10.1016/j.soilbio.2006.12.019	0038-0717
10.1016/j.soilbio.2007.01.017	0038-0717
10.1016/j.soilbio.2007.03.011	0038-0717
10.1016/j.soilbio.2007.04.001	0038-0717
10.1016/j.soilbio.2007.04.005	0038-0717
10.1016/j.soilbio.2007.11.002	0038-0717
10.1016/j.soilbio.2007.12.020	0038-0717
10.1016/j.soilbio.2008.01.024	0038-0717
10.1016/j.soilbio.2008.03.015	0038-0717
10.1016/j.soilbio.2008.05.007	0038-0717
10.1016/j.soilbio.2008.10.032	0038-0717
10.1016/j.soilbio.2008.12.007	0038-0717
10.1016/j.soilbio.2009.02.029	0038-0717
10.1016/j.soilbio.2009.07.009	0038-0717
10.1016/j.soilbio.2009.10.014	0038-0717
10.1016/j.soilbio.2009.11.024	0038-0717
10.1016/j.soilbio.2010.01.014	0038-0717
10.1016/j.soilbio.2010.01.020	0038-0717
10.1016/j.soilbio.2010.04.011	0038-0717
10.1016/j.soilbio.2010.07.021	0038-0717
10.1016/j.soilbio.2010.09.001	0038-0717
10.1016/j.soilbio.2010.11.021	0038-0717
10.1016/j.soilbio.2010.12.010	0038-0717
10.1016/j.soilbio.2011.01.005	0038-0717
10.1016/j.soilbio.2011.01.014	0038-0717
10.1016/j.soilbio.2011.02.018	0038-0717
10.1016/j.soilbio.2011.03.003	0038-0717
10.1016/j.soilbio.2011.03.012	0038-0717
10.1016/j.soilbio.2011.03.017	0038-0717
10.1016/j.soilbio.2011.04.004	0038-0717
10.1016/j.soilbio.2011.07.012	0038-0717
10.1016/j.soilbio.2011.12.006	0038-0717
10.1016/j.soilbio.2011.12.009	0038-0717
10.1016/j.soilbio.2011.12.017	0038-0717
10.1016/j.soilbio.2011.12.029	0038-0717
10.1016/j.soilbio.2012.06.009	0038-0717
10.1016/j.soilbio.2012.08.007	0038-0717
10.1016/j.soilbio.2012.11.009	0038-0717
10.1016/j.soilbio.2013.04.016	0038-0717
10.1016/j.soilbio.2013.08.027	0038-0717
10.1016/j.soilbio.2013.10.051	0038-0717
10.1016/j.soilbio.2013.11.019	0038-0717
10.1016/j.soilbio.2014.01.009	0038-0717
10.1016/j.soilbio.2014.01.013	0038-0717
10.1016/j.soilbio.2014.04.017	0038-0717
10.1016/j.soilbio.2014.10.014	0038-0717
10.1016/j.soilbio.2015.07.012	0038-0717
10.1016/j.soilbio.2015.09.014	0038-0717
10.1016/j.soilbio.2017.04.010	0038-0717
10.1016/j.soildyn.2008.04.004	0267-7261
10.1016/j.soildyn.2012.01.016	0267-7261
10.1016/j.soildyn.2012.08.009	0267-7261
10.1016/j.soildyn.2012.10.001	0267-7261
10.1016/j.soildyn.2012.12.012	0267-7261
10.1016/j.soildyn.2016.04.010	0267-7261
10.1016/j.solener.2003.07.005	0038-092X
10.1016/j.solener.2003.07.007	0038-092X
10.1016/j.solener.2003.07.012	0038-092X
10.1016/j.solener.2003.08.030	0038-092X
10.1016/j.solener.2003.09.006	0038-092X
10.1016/j.solener.2003.12.003	0038-092X
10.1016/j.solener.2004.03.015	0038-092X
