10.1007/s10152-010-0220-5
10.1007/s10194-008-0014-1
10.1007/s10194-008-0038-6
10.1007/s10194-008-0051-9
10.1007/s10194-008-0088-9
10.1007/s10194-009-0100-z
10.1007/s10194-009-0129-z
10.1007/s10194-010-0191-6
10.1007/s10194-010-0217-0
10.1007/s10194-010-0266-4
10.1007/s10194-011-0295-7
10.1007/s10194-011-0296-6
10.1007/s10194-011-0346-0
10.1007/s10194-011-0399-0
10.1007/s10194-012-0436-7
10.1007/s10194-012-0490-1
10.1007/s101940170040
10.1007/s10195-008-0041-3
10.1007/s10195-009-0058-2
10.1007/s10195-010-0115-x
10.1007/s10195-012-0223-x
10.1007/s10198-005-0315-0
10.1007/s10198-006-0021-6
10.1007/s10198-007-0082-1
10.1007/s10198-013-0540-x
10.1007/s10198-013-0556-2
10.1007/s10198-016-0866-2
10.1007/s10198-017-0868-8
10.1007/s10201-001-8031-7
10.1007/s10201-006-0195-8
10.1007/s10201-007-0206-4
10.1007/s10201-009-0275-7
10.1007/s10201-010-0314-4
10.1007/s10201-010-0324-2
10.1007/s10201-012-0392-6
10.1007/s10201-016-0483-x
10.1007/s102010070014
10.1007/s102010070027
10.1007/s10202-003-0056-z
10.1007/s10203-004-0049-y
10.1007/s10203-009-0088-5
10.1007/s102030050005
10.1007/s10207-004-0044-x
10.1007/s10207-006-0082-7
10.1007/s10207-006-0086-3
10.1007/s10207-008-0059-9
10.1007/s10207-009-0076-3
10.1007/s10207-011-0138-1
10.1007/s10207-015-0298-5
10.1007/s10208-002-0074-6
10.1007/s10208-005-0211-0
10.1007/s10208-008-9027-z
10.1007/s10208-009-9045-5
10.1007/s10208-010-9066-0
10.1007/s10208-011-9099-z
10.1007/s10208-013-9143-2
10.1007/s10208-014-9201-4
10.1007/s10208-014-9206-z
10.1007/s10208-014-9229-5
10.1007/s10208-015-9255-y
10.1007/s10208-015-9285-5
10.1007/s10209-005-0119-0
10.1007/s10209-010-0189-5
10.1007/s10209-011-0236-x
10.1007/s102090100012
10.1007/s10211-001-0053-y
10.1007/s10211-002-0061-6
10.1007/s10211-004-0085-1
10.1007/s10211-005-0110-z
10.1007/s10211-006-0024-4
10.1007/s10211-007-0028-8
10.1007/s10211-007-0029-7
10.1007/s10211-010-0070-9
10.1007/s10211-010-0073-6
10.1007/s10211-010-0085-2
10.1007/s10211-011-0103-z
10.1007/s10211-011-0106-9
10.1007/s10211-011-0111-z
10.1007/s10211-011-0120-y
10.1007/s10211-015-0225-9
10.1007/s10211-015-0227-7
10.1007/s10211-017-0271-6
10.1007/s102110000032
10.1007/s102110100038
10.1007/s102119900013
10.1007/s102119900014
10.1007/s10212-017-0332-2
10.1007/s10227-001-0022-0
10.1007/s10227-001-0050-9
10.1007/s10227-002-0107-4
10.1007/s10227-004-0115-7
10.1007/s10227-005-0144-x
10.1007/s10227-005-0148-6
10.1007/s102270000019
10.1007/s10228-001-8112-y
10.1007/s10228-001-8131-8
10.1007/s10228-001-8134-5
10.1007/s10228-001-8159-9
10.1007/s10228-002-0153-3
10.1007/s10228-003-0165-7
10.1007/s10228-003-0187-1
10.1007/s10228-004-0211-0
10.1007/s10228-004-0219-5
10.1007/s10228-004-0220-z
10.1007/s10228-004-0223-9
10.1007/s10228-004-0244-4
10.1007/s10228-004-0246-2
10.1007/s10228-004-0257-z
10.1007/s10228-005-0268-4
10.1007/s10228-005-0286-2
10.1007/s10228-005-0289-z
10.1007/s10228-005-0306-2
10.1007/s10228-005-0317-z
10.1007/s10228-005-0319-x
10.1007/s10228-005-0329-8
10.1007/s10228-006-0333-7
10.1007/s10228-006-0350-6
10.1007/s10228-006-0356-0
10.1007/s10228-006-0362-2
10.1007/s10228-006-0367-x
10.1007/s10228-006-0386-7
10.1007/s10228-006-0387-6
10.1007/s10228-007-0010-5
10.1007/s10228-007-0020-3
10.1007/s10228-007-0023-0
10.1007/s10228-007-0398-y
10.1007/s10228-007-0408-0
10.1007/s10228-007-0414-2
10.1007/s10228-007-0416-0
10.1007/s10228-007-0419-x
10.1007/s10228-008-0057-y
10.1007/s10228-008-0060-3
10.1007/s10228-008-0076-8
10.1007/s10228-008-0083-9
10.1007/s10228-009-0116-z
10.1007/s10228-009-0130-1
10.1007/s10228-009-0131-0
10.1007/s10228-011-0206-6
10.1007/s10228-011-0254-y
10.1007/s10228-012-0271-5
10.1007/s10228-012-0304-0
10.1007/s10228-012-0319-6
10.1007/s10228-012-0325-8
10.1007/s10228-012-0328-5
10.1007/s10228-013-0335-1
10.1007/s10228-013-0338-y''
10.1007/s10228-013-0341-3.''
10.1007/s10228-013-0342-2
10.1007/s10228-013-0344-0
10.1007/s10228-013-0364-9
10.1007/s10228-013-0368-5
10.1007/s10228-014-0391-1
10.1007/s10228-014-0428-5
10.1007/s10228-014-0438-3
10.1007/s10228-014-0444-5
10.1007/s10228-014-0447-2
10.1007/s10228-015-0476-5
10.1007/s10228-015-0480-9
10.1007/s10228-015-0483-6
10.1007/s10228-015-0492-5
10.1007/s10228-017-0572-9
10.1007/s10228-017-0593-4
10.1007/s10228-017-0603-6
10.1007/s102280200031
10.1007/s102280200042
10.1007/s102280200045
10.1007/s102280300006
10.1007/s102280300008
10.1007/s10230-004-0060-0
10.1007/s10230-006-0108-4
10.1007/s10230-008-0052-6
10.1007/s102300200025
10.1007/s10231-013-0352-8
10.1007/s10236-003-0032-0
10.1007/s10236-003-0054-7
10.1007/s10236-005-0008-3
10.1007/s10236-010-0281-7
10.1007/s10236-010-0312-4
10.1007/s10236-010-0338-7
10.1007/s10236-010-0367-2
10.1007/s10236-011-0438-z
10.1007/s10236-011-0470-z
10.1007/s10236-013-0595-3
10.1007/s10236-013-0658-5
10.1007/s10236-014-0764-z
10.1007/s10236-016-1028-x
10.1007/s10237-003-0034-3
10.1007/s10237-004-0052-9
10.1007/s10237-006-0030-5
10.1007/s10237-006-0034-1
10.1007/s10237-009-0187-9
10.1007/s10237-011-0324-0
10.1007/s10237-011-0357-4
10.1007/s10237-014-0593-5
10.1007/s10238-006-0095-6
10.1007/s10238-017-0457-2
10.1007/s102380200021
10.1007/s102380300005
10.1007/s10240-001-8188-y
10.1007/s10240-001-8194-0
10.1007/s10240-002-0006-7
10.1007/s10240-003-0009-z
10.1007/s10240-003-0010-6
10.1007/s10240-004-0020-z
10.1007/s10240-004-0029-3
10.1007/s10240-008-0011-6
10.1007/s10240-008-0015-2
10.1007/s10240-008-0016-1
10.1007/s10240-009-0019-6
10.1007/s10240-009-0021-z
10.1007/s10240-010-0025-8
10.1007/s10240-010-0026-7
10.1007/s10240-010-0030-y
10.1007/s10240-011-0036-0
10.1007/s10240-012-0039-5
10.1007/s10240-012-0042-x
10.1007/s10240-012-0043-9
10.1007/s10240-013-0054-1
10.1007/s10240-014-0064-7
10.1007/s10240-015-0072-2
10.1007/s10240-017-0090-3
10.1007/s102420200033
10.1007/s10254-002-0001-x
10.1007/s10254-003-0005-1
10.1007/s10254-003-0011-3
10.1007/s10254-003-0013-1
10.1007/s10254-003-0021-1
10.1007/s10255-008-8808-0
10.1007/s10257-007-0051-3
10.1007/s10257-010-0134-4
10.1007/s10257-010-0149-x
10.1007/s10257-016-0317-8
10.1007/s10260-005-0121-y
10.1007/s10260-011-0173-0
10.1007/s10260-014-0255-x
10.1007/s10265-002-0049-3
10.1007/s10265-002-0062-6
10.1007/s10265-003-0076-8
10.1007/s10265-003-0077-7
10.1007/s10265-003-0079-5
10.1007/s10265-003-0134-2
10.1007/s10265-004-0150-x
10.1007/s10265-004-0183-1
10.1007/s10265-005-0202-x
10.1007/s10265-005-0217-3
10.1007/s10265-006-0002-y
10.1007/s10265-006-0019-2
10.1007/s10265-006-0055-y
10.1007/s10265-006-0263-5
10.1007/s10265-007-0090-3
10.1007/s10265-007-0093-0
10.1007/s10265-007-0105-0
10.1007/s10265-007-0113-0
10.1007/s10265-007-0128-6
10.1007/s10265-008-0157-9
10.1007/s10265-008-0169-5
10.1007/s10265-009-0275-z
10.1007/s10265-009-0291-z
10.1007/s10265-010-0352-3
10.1007/s10265-010-0366-x
10.1007/s10265-010-0374-x
10.1007/s10265-010-0376-8
10.1007/s10265-010-0387-5
10.1007/s10265-010-0394-6
10.1007/s10265-011-0422-1
10.1007/s10265-012-0474-x/{{dead
10.1007/s10265-013-0570-6
10.1007/s10265-013-0591-1
10.1007/s10265-013-0611-1
10.1007/s10265-013-0617-8
10.1007/s10265-014-0688-1
10.1007/s10265-015-0739-2
10.1007/s10265-015-0765-0
10.1007/s10265-015-0775-y
10.1007/s10265-016-0846-8
10.1007/s10265-016-0856-6
10.1007/s10265-016-0872-6
10.1007/s10265-017-0945-1
10.1007/s10265-017-0953-1
10.1007/s10265-017-0957-x
10.1007/s10265-017-0966-9
10.1007/s10265-017-0993-6
10.1007/s102650200009
10.1007/s10266-006-0063-3
10.1007/s10266-007-0074-8
10.1007/s10266-010-0143-2
10.1007/s10266-011-0026-1
10.1007/s10266-012-0058-1
10.1007/s10267-003-0114-3
10.1007/s10267-003-0124-1
10.1007/s10267-003-0134-z
10.1007/s10267-003-0139-7
10.1007/s10267-003-0166-4
10.1007/s10267-003-0172-6
10.1007/s10267-004-0170-3
10.1007/s10267-004-0183-y
10.1007/s10267-004-0186-8
10.1007/s10267-004-0199-3
10.1007/s10267-004-0212-x
10.1007/s10267-005-0239-7
10.1007/s10267-005-0267-3
10.1007/s10267-005-0270-8
10.1007/s10267-005-0289-x
10.1007/s10267-006-0297-5
10.1007/s10267-006-0303-y
10.1007/s10267-006-0306-8
10.1007/s10267-006-0316-6
10.1007/s10267-006-0325-5
10.1007/s10267-006-0332-6p
10.1007/s10267-006-0346-0
10.1007/s10267-006-0362-0
10.1007/s10267-007-0365-5
10.1007/s10267-007-0370-8
10.1007/s10267-007-0373-5
10.1007/s10267-007-0376-2
10.1007/s10267-008-0407-7
10.1007/s10267-008-0430-8
10.1007/s10267-008-0461-1
10.1007/s10267-008-0467-8
10.1007/s10267-009-0010-6
10.1007/s10267-009-0491-3
10.1007/s10267-009-0494-0
10.1007/s10267-009-0505-1
10.1007/s10267-010-0039-6
10.1007/s10267-010-0052-9
10.1007/s10267-010-0065-4
10.1007/s10267-010-0068-1
10.1007/s10267-010-0080-5
10.1007/s10267-011-0109-4
10.1007/s10267-011-0111-x
10.1007/s10267-011-0114-7
10.1007/s10267-011-0117-4
10.1007/s10267-011-0119-2
10.1007/s10267-011-0124-5
10.1007/s10267-011-0134-3
10.1007/s10267-011-0135-2
10.1007/s10267-011-0137-0
10.1007/s10267-011-0139-y
10.1007/s10267-011-0142-3
10.1007/s10267-011-0148-x
10.1007/s10267-011-0167-7
10.1007/s10267-012-0186-z
10.1007/s102670200002
10.1007/s102670200045
10.1007/s102670200050
10.1007/s102670200056
10.1007/s102670200058
10.1007/s10270-004-0051-4
10.1007/s10270-006-0009-9
10.1007/s10270-006-0012-1
10.1007/s10270-008-0101-4
10.1007/s10270-008-0109-9
10.1007/s10270-011-0198-8
10.1007/s10270-011-0207-y
10.1007/s10270-011-0214-z
10.1007/s10270-015-0503-z
10.1007/s10270-016-0533-1
10.1007/s10272-006-0168-5
10.1007/s10272-008-0238-y
10.1007/s10272-008-0268-5
10.1007/s10272-011-0363-x
10.1007/s10272-014-0483-1
10.1007/s10272-016-0574-2
10.1007/s10278-001-0005-0
10.1007/s10278-002-0026-3
10.1007/s10278-003-1900-3
10.1007/s10278-004-1879-4
10.1007/s10278-005-5164-y
10.1007/s10278-007-9054-3
10.1007/s10278-007-9061-4
10.1007/s10278-007-9062-3
10.1007/s10278-007-9072-1
10.1007/s10278-009-9193-9
10.1007/s10278-013-9604-9
10.1007/s10278-013-9616-5
10.1007/s10278-013-9622-7
10.1007/s10278-016-9882-0
10.1007/s10278-016-9883-z
10.1007/s10278-016-9885-x
10.1007/s10278-016-9887-8
10.1007/s10278-016-9888-7
10.1007/s10278-016-9897-6
10.1007/s10278-016-9899-4
10.1007/s10278-016-9902-0
10.1007/s10278-017-0037-8
10.1007/s10286-003-0082-x
10.1007/s10286-003-0087-5
10.1007/s10286-003-1103-5
10.1007/s10286-003-1105-3
10.1007/s10286-003-1107-1
10.1007/s10286-004-0172-4
10.1007/s10286-004-1002-4
10.1007/s10286-005-0244-0
10.1007/s10286-005-0301-8
10.1007/s10286-006-0374-z
10.1007/s10286-006-0379-7
10.1007/s10286-007-1004-0
10.1007/s10286-007-1005-z
10.1007/s10286-008-0479-7
10.1007/s10286-008-0487-7
10.1007/s10286-008-0488-6
10.1007/s10286-008-0506-8
10.1007/s10286-009-0028-z
10.1007/s10286-009-0523-2
10.1007/s10286-011-0119-5
10.1007/s10286-012-0184-4
10.1007/s10286-013-0216-8
10.1007/s10286-017-0400-3
10.1007/s102860200014
10.1007/s102860200016
10.1007/s10287-003-0008-z
10.1007/s10287-013-0197-z
10.1007/s10288-006-0087-0
10.1007/s10288-007-0034-8
10.1007/s10288-008-0085-5
10.1007/s10288-008-0089-1
10.1007/s10288-010-0130-z
10.1007/s10288-014-0279-y
10.1007/s1028U-OO
10.1007/s10290-007-0102-3
10.1007/s10290-007-0128-6
10.1007/s10290-010-0050-1
10.1007/s10290-014-0191-8
10.1007/s10291-005-0136-8
10.1007/s10291-006-0025-9
10.1007/s10291-006-0038-4
10.1007/s10291-009-0151-2
10.1007/s10291-012-0259-7
10.1007/s10295-003-0074-9
10.1007/s10295-003-0100-y
10.1007/s10295-004-0112-2
10.1007/s10295-004-0175-0
10.1007/s10295-004-0201-2
10.1007/s10295-005-0015-x
10.1007/s10295-005-0030-y
10.1007/s10295-005-0213-6
10.1007/s10295-005-0224-3
10.1007/s10295-005-0240-3
10.1007/s10295-005-0242-1
10.1007/s10295-005-0243-0
10.1007/s10295-006-0082-7
10.1007/s10295-006-0102-7
10.1007/s10295-006-0127-y
10.1007/s10295-007-0218-4
10.1007/s10295-007-0239-z
10.1007/s10295-008-0312-2
10.1007/s10295-008-0317-x
10.1007/s10295-008-0327-8
10.1007/s10295-008-0367-0
10.1007/s10295-008-0422-x
10.1007/s10295-008-0466-y
10.1007/s10295-008-0491-x
10.1007/s10295-008-0495-6
10.1007/s10295-009-0545-8
10.1007/s10295-009-0578-z
10.1007/s10295-009-0583-2
10.1007/s10295-009-0602-3
10.1007/s10295-009-0605-0
10.1007/s10295-009-0641-9
10.1007/s10295-009-0684-y
10.1007/s10295-010-0718-5
10.1007/s10295-010-0722-9
10.1007/s10295-010-0803-9
10.1007/s10295-011-0954-3
10.1007/s10295-011-0969-9
10.1007/s10295-011-0994-8
10.1007/s10295-011-1052-2
10.1007/s10295-011-1082-9
10.1007/s10295-012-1089-x
10.1007/s10295-013-1291-5
10.1007/s10295-013-1357-4
10.1007/s10295-013-1375-2
10.1007/s10295-013-1379-y
10.1007/s10295-014-1450-3
10.1007/s10295-014-1505-5
10.1007/s10295-014-1546-9
10.1007/s10295-015-1597-6"New
10.1007/s10295-015-1724-4
10.1007/s10295-016-1830-y
10.1007/s10298-012-0691-4
10.1007/s10304-011-0454-6
10.1007/s10304-012-0532-4
10.1007/s10308-006-0071-5
10.1007/s10308-007-0151-1
10.1007/s10308-015-0417-y
10.1007/s10310-008-0098-0
10.1007/s10310-013-0420-3
10.1007/s103100300002
10.1007/s10311-006-0035-4
10.1007/s10311-006-0084-8
10.1007/s10311-007-0095-0
10.1007/s10311-008-0168-8
10.1007/s10311-010-0301-3
10.1007/s10311-012-0356-4
10.1007/s10311-015-0521-7
10.1007/s10327-002-0014-y
10.1007/s10327-003-0059-6
10.1007/s10327-005-0181-8
10.1007/s10327-006-0299-3
10.1007/s10327-007-0018-8
10.1007/s10327-007-0032-x
10.1007/s10327-007-0045-5
10.1007/s10327-009-0167-z
10.1007/s10327-011-0313-2
10.1007/s10327-011-0321-2
10.1007/s10327-012-0359-9
10.1007/s10327-013-0434-x
10.1007/s10327-013-0452-8
10.1007/s10327-013-0458-2
10.1007/s10327-013-0465-3
10.1007/s10327-013-0477-z
10.1007/s10327-014-0513-7
10.1007/s10329-002-0024-6
10.1007/s10329-002-0028-2
10.1007/s10329-003-0049-5
10.1007/s10329-003-0050-z
10.1007/s10329-003-0070-8
10.1007/s10329-004-0103-y
10.1007/s10329-005-0139-7
10.1007/s10329-005-0163-7
10.1007/s10329-005-0172-6
10.1007/s10329-005-0173-5
10.1007/s10329-006-0001-6
10.1007/s10329-006-0010-5
10.1007/s10329-006-0011-4
10.1007/s10329-006-0019-9
10.1007/s10329-006-0022-1
10.1007/s10329-006-0027-9
10.1007/s10329-006-0029-7
10.1007/s10329-006-0035-9
10.1007/s10329-006-0036-8
10.1007/s10329-006-0178-8
10.1007/s10329-006-0188-6
10.1007/s10329-006-0189-5
10.1007/s10329-007-0042-5
10.1007/s10329-007-0048-z
10.1007/s10329-007-0061-2
10.1007/s10329-007-0062-1
10.1007/s10329-007-0063-0
10.1007/s10329-007-0066-x
10.1007/s10329-007-0067-9
10.1007/s10329-008-0114-1
10.1007/s10329-008-0117-y
10.1007/s10329-009-0130-9
10.1007/s10329-009-0153-2
10.1007/s10329-009-0181-y
10.1007/s10329-010-0218-2
10.1007/s10329-011-0237-7
10.1007/s10329-011-0238-6
10.1007/s10329-011-0241-y
10.1007/s10329-011-0247-5
10.1007/s10329-011-0258-2
10.1007/s10329-011-0271-5
10.1007/s10329-011-0285-z
10.1007/s10329-011-0290-2
10.1007/s10329-013-0381-3
10.1007/s10329-013-0394-y
10.1007/s10329-014-0411-9
10.1007/s10329-014-0454-y
10.1007/s10329-015-0458-2
10.1007/s10329-015-0475-1
10.1007/s10329-015-0480-4
10.1007/s10329-016-0524-4
10.1007/s10329-016-0593-4
10.1007/s10333-007-0089-3
10.1007/s10333-012-0350-2
10.1007/s10334-006-0039-x
10.1007/s10334-008-0105-7
10.1007/s10334-008-0109-3
10.1007/s10334-010-0197-8
10.1007/s10334-012-0334-7
10.1007/s10334-012-0353-4
10.1007/s10336-003-0003-8
10.1007/s10336-004-0028-7
10.1007/s10336-004-0030-0
10.1007/s10336-004-0034-9
10.1007/s10336-004-0037-6
10.1007/s10336-004-0041-x
10.1007/s10336-004-0042-9
10.1007/s10336-004-0043-8
10.1007/s10336-004-0050-9
10.1007/s10336-004-0054-5
10.1007/s10336-004-0062-5
10.1007/s10336-004-0070-5
10.1007/s10336-005-0003-y
10.1007/s10336-005-0018-4
10.1007/s10336-005-0028-2
10.1007/s10336-005-0030-8
10.1007/s10336-005-0032-6
10.1007/s10336-005-0033-5
10.1007/s10336-005-0036-2
10.1007/s10336-005-0072-y
10.1007/s10336-006-0079-z
10.1007/s10336-006-0093-1
10.1007/s10336-006-0095-z
10.1007/s10336-006-0108-y
10.1007/s10336-007-0154-0
10.1007/s10336-007-0156-y
10.1007/s10336-007-0159-8
10.1007/s10336-007-0160-2
10.1007/s10336-007-0175-8
10.1007/s10336-007-0188-3
10.1007/s10336-007-0192-7
10.1007/s10336-007-0207-4
10.1007/s10336-007-0239-9
10.1007/s10336-007-0243-0
10.1007/s10336-007-0251-0
10.1007/s10336-007-0256-8
10.1007/s10336-007-0261-y
10.1007/s10336-007-0263-9
10.1007/s10336-008-0290-1
10.1007/s10336-008-0308-8
10.1007/s10336-008-0312-z
10.1007/s10336-008-0330-x
10.1007/s10336-008-0335-5
10.1007/s10336-008-0343-5
10.1007/s10336-008-0345-3
10.1007/s10336-008-0360-4
10.1007/s10336-008-0361-3
10.1007/s10336-008-0369-8
10.1007/s10336-009-0398-y
10.1007/s10336-009-0399-x
10.1007/s10336-009-0411-5
10.1007/s10336-009-0432-0
10.1007/s10336-009-0460-9
10.1007/s10336-009-0463-6
10.1007/s10336-009-0467-2
10.1007/s10336-009-0468-1
10.1007/s10336-010-0492-1
10.1007/s10336-010-0499-7
10.1007/s10336-010-0525-9
10.1007/s10336-010-0536-6
10.1007/s10336-010-0537-5
10.1007/s10336-010-0548-2
10.1007/s10336-010-0570-4
10.1007/s10336-010-0580-2
10.1007/s10336-010-0586-9
10.1007/s10336-010-0596-7
10.1007/s10336-010-0607-8
10.1007/s10336-010-0620-y
10.1007/s10336-010-0630-9
10.1007/s10336-011-0648-7
10.1007/s10336-011-0649-6
10.1007/s10336-011-0652-y
10.1007/s10336-011-0674-5
10.1007/s10336-011-0693-2
10.1007/s10336-011-0740-z
10.1007/s10336-011-0749-3
10.1007/s10336-011-0769-z
10.1007/s10336-011-0769-z/fulltext.html
10.1007/s10336-011-0771-5
10.1007/s10336-012-0892-5
10.1007/s10336-013-0958-z
10.1007/s10336-013-0978-8
10.1007/s10336-013-1009-5
10.1007/s10336-013-1022-8
10.1007/s10336-013-1023-7
10.1007/s10336-014-1059-3
10.1007/s10336-014-1063-7
10.1007/s10336-014-1097-x
10.1007/s10336-014-1124-y
10.1007/s10336-014-1142-9
10.1007/s10336-015-1164-y
10.1007/s10336-015-1199-0
10.1007/s10336-015-1221-6
10.1007/s10336-015-1232-3
10.1007/s10336-015-1251-0
10.1007/s10336-015-1254-x
10.1007/s10336-015-1263-9
10.1007/s10336-015-1266-6
10.1007/s10336-015-1279-1
10.1007/s10336-015-1299-x
10.1007/s10336-015-1316-0
10.1007/s10336-016-1334-6
10.1007/s10336-016-1340-8
10.1007/s10336-016-1369-8
10.1007/s10336-016-1374-y
10.1007/s10336-016-1384-9
10.1007/s10336-017-1437-8
10.1007/s10336-017-1451-x
10.1007/s10336-017-1477-0
10.1007/s10336-018-1545-0
10.1007/s10337-012-2301-x
10.1007/s10337-014-2699-4
10.1007/s10339-004-0013-3
10.1007/s10339-004-0017-z
10.1007/s10339-005-0014-x
10.1007/s10339-006-0034-1
10.1007/s10339-006-0035-0
10.1007/s10339-008-0242-y
10.1007/s10339-009-0268-9
10.1007/s10339-009-0336-1
10.1007/s10339-009-0347-y
10.1007/s10339-009-0354-z
10.1007/s10339-012-0435-2
10.1007/s10339-013-0544-6
10.1007/s10339-013-0587-8
10.1007/s10339-014-0623-3
10.1007/s10339-014-0634-0
10.1007/s10339-015-0656-2
10.1007/s10340-003-0002-9
10.1007/s10340-003-0009-2
10.1007/s10340-006-0126-9
10.1007/s10340-006-0127-8
10.1007/s10340-006-0137-6
10.1007/s10340-008-0192-2
10.1007/s10340-008-0204-2
10.1007/s10340-010-0321-6
10.1007/s10340-010-0334-1
10.1007/s10340-012-0470-x
10.1007/s10340-013-0479-9
10.1007/s10340-013-0537-3
10.1007/s10340-015-0663-1
10.1007/s10340-017-0915-3
10.1007/s10342-007-0189-z
10.1007/s10342-013-0774-2
10.1007/s10342-016-0943-1
10.1007/s10344-004-0045-0
10.1007/s10344-005-0008-0
10.1007/s10344-005-0009-z
10.1007/s10344-005-0011-5
10.1007/s10344-005-0013-3
10.1007/s10344-005-0020-4
10.1007/s10344-005-0081-4
10.1007/s10344-005-0097-9
10.1007/s10344-006-0052-4
10.1007/s10344-006-0059-x
10.1007/s10344-006-0070-2
10.1007/s10344-006-0082-y
10.1007/s10344-006-0084-9
10.1007/s10344-007-0099-x
10.1007/s10344-007-0165-4
10.1007/s10344-008-0175-x
10.1007/s10344-008-0212-9
10.1007/s10344-009-0255-6
10.1007/s10344-009-0272-5
10.1007/s10344-009-0280-5
10.1007/s10344-009-0313-0
10.1007/s10344-009-0316-x
10.1007/s10344-010-0398-5
10.1007/s10344-010-0472-z
10.1007/s10344-011-0521-2
10.1007/s10344-011-0567-1
