10.1093/ps/82.6.992
10.1093/qmath/haw044
10.1093/qmath/hay015
10.1093/qmath/os-1.1.164
10.1093/qmath/os-11.1.193
10.1093/qmath/os-11.1.201
10.1093/qmath/os-11.1.212
10.1093/qmath/os-11.1.293
10.1093/qmath/os-12.1.1
10.1093/qmath/os-12.1.148
10.1093/qmath/os-13.1.83
10.1093/qmath/os-13.1.90
10.1093/qmath/os-5.1.10
10.1093/qmath/os-5.1.150
10.1093/qmath/os-5.1.293
10.1093/qmath/os-5.1.308
10.1093/qmath/os-5.1.73
10.1093/qmath/os-6.1.13
10.1093/qmath/os-6.1.268
10.1093/qmath/os-7.1.316
10.1093/qmath/os-8.1.255
10.1093/qmath/os-9.1.199
10.1093/rcfs/cfw005
10.1093/rcfs/cfx009
10.1093/reep/rem003
10.1093/reep/rem009
10.1093/reep/ren012
10.1093/reep/ren014
10.1093/reep/rep007
10.1093/reep/rep009
10.1093/reep/req004
10.1093/reep/rew012
10.1093/ref%3Aodnb/37846
10.1093/ref%3Aodnb/72145
10.1093/ref:odnb/10011
10.1093/ref:odnb/100110
10.1093/ref:odnb/10031
10.1093/ref:odnb/10048
10.1093/ref:odnb/100678
10.1093/ref:odnb/100749
10.1093/ref:odnb/101001907
10.1093/ref:odnb/101004892
10.1093/ref:odnb/10111
10.1093/ref:odnb/101122
10.1093/ref:odnb/10118
10.1093/ref:odnb/101196
10.1093/ref:odnb/101207
10.1093/ref:odnb/10125
10.1093/ref:odnb/101386
10.1093/ref:odnb/101398
10.1093/ref:odnb/101482
10.1093/ref:odnb/101599
10.1093/ref:odnb/10162
10.1093/ref:odnb/101691
10.1093/ref:odnb/10171
10.1093/ref:odnb/101722
10.1093/ref:odnb/10189
10.1093/ref:odnb/1019
10.1093/ref:odnb/10190
10.1093/ref:odnb/102581
10.1093/ref:odnb/102664
10.1093/ref:odnb/102707
10.1093/ref:odnb/10272
10.1093/ref:odnb/102721
10.1093/ref:odnb/102834
10.1093/ref:odnb/103
10.1093/ref:odnb/103305
10.1093/ref:odnb/103378
10.1093/ref:odnb/103459
10.1093/ref:odnb/10349
10.1093/ref:odnb/103567
10.1093/ref:odnb/103645
10.1093/ref:odnb/103699
10.1093/ref:odnb/103764
10.1093/ref:odnb/10389
10.1093/ref:odnb/10401
10.1093/ref:odnb/10426
10.1093/ref:odnb/104431
10.1093/ref:odnb/10448
10.1093/ref:odnb/10463
10.1093/ref:odnb/10477
10.1093/ref:odnb/104812
10.1093/ref:odnb/10483
10.1093/ref:odnb/104869
10.1093/ref:odnb/105
10.1093/ref:odnb/105000
10.1093/ref:odnb/10509
10.1093/ref:odnb/10519
10.1093/ref:odnb/10531
10.1093/ref:odnb/10534
10.1093/ref:odnb/10535
10.1093/ref:odnb/10538
10.1093/ref:odnb/10539
10.1093/ref:odnb/10540
10.1093/ref:odnb/10541
10.1093/ref:odnb/105428
10.1093/ref:odnb/10543
10.1093/ref:odnb/10547
10.1093/ref:odnb/10556
10.1093/ref:odnb/105644
10.1093/ref:odnb/10571
10.1093/ref:odnb/105760
10.1093/ref:odnb/10581
10.1093/ref:odnb/106194
10.1093/ref:odnb/1062
10.1093/ref:odnb/106200
10.1093/ref:odnb/106228
10.1093/ref:odnb/106415
10.1093/ref:odnb/10654
10.1093/ref:odnb/10680
10.1093/ref:odnb/10718
10.1093/ref:odnb/10739
10.1093/ref:odnb/107408
10.1093/ref:odnb/10742
10.1093/ref:odnb/10769
10.1093/ref:odnb/10778
10.1093/ref:odnb/10780
10.1093/ref:odnb/10787
10.1093/ref:odnb/10804
10.1093/ref:odnb/10816
10.1093/ref:odnb/10819
10.1093/ref:odnb/10855
10.1093/ref:odnb/1087
10.1093/ref:odnb/10887
10.1093/ref:odnb/10888
10.1093/ref:odnb/1090
10.1093/ref:odnb/10909
10.1093/ref:odnb/109112
10.1093/ref:odnb/10955
10.1093/ref:odnb/1096
10.1093/ref:odnb/10974
10.1093/ref:odnb/10996
10.1093/ref:odnb/11
10.1093/ref:odnb/11099
10.1093/ref:odnb/11101
10.1093/ref:odnb/11110
10.1093/ref:odnb/11124
10.1093/ref:odnb/11134
10.1093/ref:odnb/11135
10.1093/ref:odnb/11141
10.1093/ref:odnb/11186
10.1093/ref:odnb/11204
10.1093/ref:odnb/11251
10.1093/ref:odnb/11256
10.1093/ref:odnb/11283
10.1093/ref:odnb/11290
10.1093/ref:odnb/11299
10.1093/ref:odnb/11383
10.1093/ref:odnb/11428
10.1093/ref:odnb/11452
10.1093/ref:odnb/11475
10.1093/ref:odnb/11531
10.1093/ref:odnb/11541
10.1093/ref:odnb/11544
10.1093/ref:odnb/11550
10.1093/ref:odnb/11556
10.1093/ref:odnb/11566
10.1093/ref:odnb/11577
10.1093/ref:odnb/1160
10.1093/ref:odnb/1164
10.1093/ref:odnb/11693
10.1093/ref:odnb/11695
10.1093/ref:odnb/11707
10.1093/ref:odnb/11727
10.1093/ref:odnb/11793
10.1093/ref:odnb/11802
10.1093/ref:odnb/1184
10.1093/ref:odnb/11858
10.1093/ref:odnb/11911
10.1093/ref:odnb/11912
10.1093/ref:odnb/11996
10.1093/ref:odnb/11998
10.1093/ref:odnb/12029
10.1093/ref:odnb/12032
10.1093/ref:odnb/1206
10.1093/ref:odnb/12076
10.1093/ref:odnb/12079
10.1093/ref:odnb/1208
10.1093/ref:odnb/12080
10.1093/ref:odnb/12086
10.1093/ref:odnb/1209
10.1093/ref:odnb/12100
10.1093/ref:odnb/12117
10.1093/ref:odnb/1214
10.1093/ref:odnb/12142
10.1093/ref:odnb/12159
10.1093/ref:odnb/12171
10.1093/ref:odnb/12179
10.1093/ref:odnb/12192
10.1093/ref:odnb/12196
10.1093/ref:odnb/12197
10.1093/ref:odnb/12235
10.1093/ref:odnb/12252
10.1093/ref:odnb/12266
10.1093/ref:odnb/1232
10.1093/ref:odnb/12359
10.1093/ref:odnb/12360
10.1093/ref:odnb/12413
10.1093/ref:odnb/1243
10.1093/ref:odnb/12439
10.1093/ref:odnb/12448
10.1093/ref:odnb/12452
10.1093/ref:odnb/1250
10.1093/ref:odnb/12558
10.1093/ref:odnb/12587
10.1093/ref:odnb/12605
10.1093/ref:odnb/12609
10.1093/ref:odnb/12618
10.1093/ref:odnb/12654
10.1093/ref:odnb/12696
10.1093/ref:odnb/12808
10.1093/ref:odnb/12893
10.1093/ref:odnb/12915
10.1093/ref:odnb/12921
10.1093/ref:odnb/12924
10.1093/ref:odnb/12933
10.1093/ref:odnb/1294
10.1093/ref:odnb/12948
10.1093/ref:odnb/12949
10.1093/ref:odnb/12950
10.1093/ref:odnb/12951
10.1093/ref:odnb/12952
10.1093/ref:odnb/12953
10.1093/ref:odnb/12959
10.1093/ref:odnb/12964
10.1093/ref:odnb/12981
10.1093/ref:odnb/1300
10.1093/ref:odnb/1301
10.1093/ref:odnb/1303
10.1093/ref:odnb/13051
10.1093/ref:odnb/13053
10.1093/ref:odnb/1307
10.1093/ref:odnb/13074
10.1093/ref:odnb/13079
10.1093/ref:odnb/13091
10.1093/ref:odnb/13092
10.1093/ref:odnb/13107
10.1093/ref:odnb/1311
10.1093/ref:odnb/13166
10.1093/ref:odnb/13167
10.1093/ref:odnb/13168
10.1093/ref:odnb/13223
10.1093/ref:odnb/13228
10.1093/ref:odnb/13254
10.1093/ref:odnb/13281
10.1093/ref:odnb/1334
10.1093/ref:odnb/1335
10.1093/ref:odnb/13363
10.1093/ref:odnb/13433
10.1093/ref:odnb/13505
10.1093/ref:odnb/13637
10.1093/ref:odnb/13642
10.1093/ref:odnb/13664
10.1093/ref:odnb/13758
10.1093/ref:odnb/13761
10.1093/ref:odnb/13763
10.1093/ref:odnb/13779
10.1093/ref:odnb/13797
10.1093/ref:odnb/13815
10.1093/ref:odnb/13859
10.1093/ref:odnb/1386
10.1093/ref:odnb/13867
10.1093/ref:odnb/13928
10.1093/ref:odnb/13939
10.1093/ref:odnb/13970
10.1093/ref:odnb/14025
10.1093/ref:odnb/14045
10.1093/ref:odnb/1405
10.1093/ref:odnb/14055
10.1093/ref:odnb/14059
10.1093/ref:odnb/14061
10.1093/ref:odnb/14099
10.1093/ref:odnb/14142
10.1093/ref:odnb/14172
10.1093/ref:odnb/14195
10.1093/ref:odnb/142
10.1093/ref:odnb/14224
10.1093/ref:odnb/14230
10.1093/ref:odnb/14238
10.1093/ref:odnb/14243
10.1093/ref:odnb/14325
10.1093/ref:odnb/14328
10.1093/ref:odnb/14379
10.1093/ref:odnb/14398
10.1093/ref:odnb/14407
10.1093/ref:odnb/14434
10.1093/ref:odnb/14454
10.1093/ref:odnb/14466
10.1093/ref:odnb/14539
10.1093/ref:odnb/14581
10.1093/ref:odnb/14587
10.1093/ref:odnb/14592
10.1093/ref:odnb/14593
10.1093/ref:odnb/14639
10.1093/ref:odnb/14646
10.1093/ref:odnb/14647
10.1093/ref:odnb/14702
10.1093/ref:odnb/14740
10.1093/ref:odnb/14744
10.1093/ref:odnb/14785
10.1093/ref:odnb/14806
10.1093/ref:odnb/14821
10.1093/ref:odnb/14823
10.1093/ref:odnb/14831
10.1093/ref:odnb/14841
10.1093/ref:odnb/14843
10.1093/ref:odnb/14845
10.1093/ref:odnb/14846
10.1093/ref:odnb/14861
10.1093/ref:odnb/14927
10.1093/ref:odnb/14932
10.1093/ref:odnb/14960
10.1093/ref:odnb/14962
10.1093/ref:odnb/15026
10.1093/ref:odnb/15065
10.1093/ref:odnb/15085
10.1093/ref:odnb/15086
10.1093/ref:odnb/15090
10.1093/ref:odnb/1510
10.1093/ref:odnb/15116
10.1093/ref:odnb/15123
10.1093/ref:odnb/15133
10.1093/ref:odnb/15176
10.1093/ref:odnb/15179
10.1093/ref:odnb/15182
10.1093/ref:odnb/15201
10.1093/ref:odnb/15204
10.1093/ref:odnb/15265
10.1093/ref:odnb/15278
10.1093/ref:odnb/15284
10.1093/ref:odnb/15376
10.1093/ref:odnb/15399
10.1093/ref:odnb/15400
10.1093/ref:odnb/15466
10.1093/ref:odnb/15481
10.1093/ref:odnb/1550
10.1093/ref:odnb/15527
10.1093/ref:odnb/15546
10.1093/ref:odnb/15549
10.1093/ref:odnb/15609
10.1093/ref:odnb/1561
10.1093/ref:odnb/15647
10.1093/ref:odnb/15655
10.1093/ref:odnb/15668
10.1093/ref:odnb/15669
10.1093/ref:odnb/15710
10.1093/ref:odnb/15755
10.1093/ref:odnb/15765
10.1093/ref:odnb/1577
10.1093/ref:odnb/15787
10.1093/ref:odnb/15789
10.1093/ref:odnb/15814
10.1093/ref:odnb/15828
10.1093/ref:odnb/15853
10.1093/ref:odnb/15863
10.1093/ref:odnb/15864
10.1093/ref:odnb/15884
10.1093/ref:odnb/15903
10.1093/ref:odnb/15919
10.1093/ref:odnb/15920
10.1093/ref:odnb/1598
10.1093/ref:odnb/15996
10.1093/ref:odnb/16004
10.1093/ref:odnb/16009
10.1093/ref:odnb/16017
10.1093/ref:odnb/16018
10.1093/ref:odnb/16019
10.1093/ref:odnb/1602
10.1093/ref:odnb/16022
10.1093/ref:odnb/16023
10.1093/ref:odnb/16037
10.1093/ref:odnb/16040
10.1093/ref:odnb/16043
10.1093/ref:odnb/16060
10.1093/ref:odnb/16071
10.1093/ref:odnb/16079
10.1093/ref:odnb/16083
10.1093/ref:odnb/16098
10.1093/ref:odnb/16103
10.1093/ref:odnb/16104
10.1093/ref:odnb/16106
10.1093/ref:odnb/16107
10.1093/ref:odnb/16126
10.1093/ref:odnb/16133
10.1093/ref:odnb/16136
10.1093/ref:odnb/16142
10.1093/ref:odnb/16143
10.1093/ref:odnb/16144
10.1093/ref:odnb/16146
10.1093/ref:odnb/16147
10.1093/ref:odnb/16166
10.1093/ref:odnb/16306
10.1093/ref:odnb/16395
10.1093/ref:odnb/164
10.1093/ref:odnb/1644
10.1093/ref:odnb/1647
10.1093/ref:odnb/16470
10.1093/ref:odnb/16471
10.1093/ref:odnb/16472
10.1093/ref:odnb/1648
10.1093/ref:odnb/16487
10.1093/ref:odnb/16510
10.1093/ref:odnb/16522
10.1093/ref:odnb/16614
10.1093/ref:odnb/16642
10.1093/ref:odnb/16663
10.1093/ref:odnb/16791
10.1093/ref:odnb/16798
10.1093/ref:odnb/16803
10.1093/ref:odnb/16810
10.1093/ref:odnb/16829
10.1093/ref:odnb/16861
10.1093/ref:odnb/16874
10.1093/ref:odnb/16875
10.1093/ref:odnb/16908
10.1093/ref:odnb/16957
10.1093/ref:odnb/16980
10.1093/ref:odnb/17011
10.1093/ref:odnb/17026
10.1093/ref:odnb/17056
10.1093/ref:odnb/17161
10.1093/ref:odnb/17170
10.1093/ref:odnb/17179
10.1093/ref:odnb/17193
10.1093/ref:odnb/172
10.1093/ref:odnb/17203
10.1093/ref:odnb/17240
10.1093/ref:odnb/17260
10.1093/ref:odnb/173
10.1093/ref:odnb/17325
10.1093/ref:odnb/17334
10.1093/ref:odnb/17349
10.1093/ref:odnb/17356
10.1093/ref:odnb/17358
10.1093/ref:odnb/17380
10.1093/ref:odnb/17519
10.1093/ref:odnb/17531
10.1093/ref:odnb/17533
10.1093/ref:odnb/17535
10.1093/ref:odnb/17541
10.1093/ref:odnb/17547
10.1093/ref:odnb/17548
10.1093/ref:odnb/17579
10.1093/ref:odnb/17586
10.1093/ref:odnb/17605
10.1093/ref:odnb/17618
10.1093/ref:odnb/17620
10.1093/ref:odnb/17622
10.1093/ref:odnb/17671
10.1093/ref:odnb/17675
10.1093/ref:odnb/17697
10.1093/ref:odnb/17708
10.1093/ref:odnb/17718
10.1093/ref:odnb/17763
10.1093/ref:odnb/17785
10.1093/ref:odnb/178
10.1093/ref:odnb/17824
10.1093/ref:odnb/17858
10.1093/ref:odnb/17860
10.1093/ref:odnb/1787
10.1093/ref:odnb/17927
10.1093/ref:odnb/17939
10.1093/ref:odnb/17945
10.1093/ref:odnb/17952
10.1093/ref:odnb/17978
10.1093/ref:odnb/17982
10.1093/ref:odnb/180
10.1093/ref:odnb/18019
10.1093/ref:odnb/18020
10.1093/ref:odnb/18021
10.1093/ref:odnb/18023
10.1093/ref:odnb/18029
10.1093/ref:odnb/18032
10.1093/ref:odnb/18046
10.1093/ref:odnb/18049
10.1093/ref:odnb/18061
10.1093/ref:odnb/18075
10.1093/ref:odnb/18079
10.1093/ref:odnb/18097
10.1093/ref:odnb/181
10.1093/ref:odnb/18124
10.1093/ref:odnb/18126
10.1093/ref:odnb/18145
10.1093/ref:odnb/18207
10.1093/ref:odnb/18215
10.1093/ref:odnb/18216
10.1093/ref:odnb/18227
10.1093/ref:odnb/18245
10.1093/ref:odnb/18253
10.1093/ref:odnb/18295
10.1093/ref:odnb/183
10.1093/ref:odnb/18305
10.1093/ref:odnb/18335
10.1093/ref:odnb/18338
10.1093/ref:odnb/1835
10.1093/ref:odnb/18355
10.1093/ref:odnb/18375
10.1093/ref:odnb/18384
10.1093/ref:odnb/18420
10.1093/ref:odnb/18440
10.1093/ref:odnb/185
10.1093/ref:odnb/1850
10.1093/ref:odnb/18504
10.1093/ref:odnb/18509
10.1093/ref:odnb/18531
10.1093/ref:odnb/18534
10.1093/ref:odnb/18540
10.1093/ref:odnb/18542
10.1093/ref:odnb/1855
10.1093/ref:odnb/18559
10.1093/ref:odnb/18562
10.1093/ref:odnb/186
10.1093/ref:odnb/1862
10.1093/ref:odnb/18644
10.1093/ref:odnb/18695
10.1093/ref:odnb/18696
10.1093/ref:odnb/187
10.1093/ref:odnb/18724
10.1093/ref:odnb/18800
10.1093/ref:odnb/18815
10.1093/ref:odnb/1883
10.1093/ref:odnb/18871
10.1093/ref:odnb/1888
10.1093/ref:odnb/18881
10.1093/ref:odnb/18918
10.1093/ref:odnb/18929
10.1093/ref:odnb/18939
10.1093/ref:odnb/18976
10.1093/ref:odnb/18981
10.1093/ref:odnb/18997
10.1093/ref:odnb/19000
10.1093/ref:odnb/19001
10.1093/ref:odnb/19002
10.1093/ref:odnb/19005
10.1093/ref:odnb/19049
10.1093/ref:odnb/19069
10.1093/ref:odnb/19085
10.1093/ref:odnb/191
10.1093/ref:odnb/19129
10.1093/ref:odnb/192
10.1093/ref:odnb/19224
10.1093/ref:odnb/19301
10.1093/ref:odnb/19327
10.1093/ref:odnb/19339
10.1093/ref:odnb/19354
10.1093/ref:odnb/1936
10.1093/ref:odnb/19378
10.1093/ref:odnb/19379
10.1093/ref:odnb/19380
10.1093/ref:odnb/19417
10.1093/ref:odnb/19426
10.1093/ref:odnb/19502
10.1093/ref:odnb/19546
10.1093/ref:odnb/19557
10.1093/ref:odnb/19601
10.1093/ref:odnb/19688
10.1093/ref:odnb/19689
10.1093/ref:odnb/19708
10.1093/ref:odnb/19723
10.1093/ref:odnb/19727
10.1093/ref:odnb/19731
10.1093/ref:odnb/19765
10.1093/ref:odnb/19773
10.1093/ref:odnb/19905
10.1093/ref:odnb/19921
10.1093/ref:odnb/19934
10.1093/ref:odnb/19940
10.1093/ref:odnb/19942
10.1093/ref:odnb/19946
10.1093/ref:odnb/19949
10.1093/ref:odnb/19950
10.1093/ref:odnb/19955
10.1093/ref:odnb/19975
10.1093/ref:odnb/1999
10.1093/ref:odnb/20030
10.1093/ref:odnb/20076
10.1093/ref:odnb/20077
10.1093/ref:odnb/20089
10.1093/ref:odnb/2013
10.1093/ref:odnb/2014
10.1093/ref:odnb/20145
10.1093/ref:odnb/20165
10.1093/ref:odnb/20186
10.1093/ref:odnb/20190
10.1093/ref:odnb/20245
10.1093/ref:odnb/20271
10.1093/ref:odnb/20276
10.1093/ref:odnb/20277
10.1093/ref:odnb/20283
10.1093/ref:odnb/2032
10.1093/ref:odnb/20334
10.1093/ref:odnb/20368
10.1093/ref:odnb/20399
10.1093/ref:odnb/2042
10.1093/ref:odnb/20436/
10.1093/ref:odnb/20439
10.1093/ref:odnb/20452
10.1093/ref:odnb/20464
10.1093/ref:odnb/20468
10.1093/ref:odnb/20472
10.1093/ref:odnb/20493
10.1093/ref:odnb/2050
10.1093/ref:odnb/20502
10.1093/ref:odnb/20522
10.1093/ref:odnb/20524
10.1093/ref:odnb/20541
10.1093/ref:odnb/20543
10.1093/ref:odnb/20546
10.1093/ref:odnb/20577
10.1093/ref:odnb/20594
10.1093/ref:odnb/20670
10.1093/ref:odnb/20672
10.1093/ref:odnb/207
10.1093/ref:odnb/20744
10.1093/ref:odnb/20745
10.1093/ref:odnb/20822
10.1093/ref:odnb/20866
10.1093/ref:odnb/20887
10.1093/ref:odnb/20897
10.1093/ref:odnb/20909
10.1093/ref:odnb/20916
10.1093/ref:odnb/20930
10.1093/ref:odnb/20975
10.1093/ref:odnb/20979
10.1093/ref:odnb/20997
10.1093/ref:odnb/21
10.1093/ref:odnb/21071
10.1093/ref:odnb/21074
10.1093/ref:odnb/21083
10.1093/ref:odnb/21133
10.1093/ref:odnb/21135
10.1093/ref:odnb/21163
10.1093/ref:odnb/2117
10.1093/ref:odnb/21230
10.1093/ref:odnb/21240
10.1093/ref:odnb/21242
10.1093/ref:odnb/21371
10.1093/ref:odnb/21443
10.1093/ref:odnb/21447
10.1093/ref:odnb/21456
10.1093/ref:odnb/21499
10.1093/ref:odnb/21507
10.1093/ref:odnb/2152
10.1093/ref:odnb/21540
10.1093/ref:odnb/21563
10.1093/ref:odnb/21626
10.1093/ref:odnb/21645
10.1093/ref:odnb/21664
10.1093/ref:odnb/21733
10.1093/ref:odnb/21737
10.1093/ref:odnb/21745
