10.1093/hmg/9.10.1487
10.1093/hmg/9.9.1415
10.1093/hmg/9.9.1425
10.1093/hmg/9.9.1433
10.1093/hmg/9.9.1453
10.1093/hmg/ddg001
10.1093/hmg/ddg017
10.1093/hmg/ddg019
10.1093/hmg/ddg020
10.1093/hmg/ddg026
10.1093/hmg/ddg029
10.1093/hmg/ddg030
10.1093/hmg/ddg035
10.1093/hmg/ddg043
10.1093/hmg/ddg049
10.1093/hmg/ddg051
10.1093/hmg/ddg055
10.1093/hmg/ddg062
10.1093/hmg/ddg072
10.1093/hmg/ddg077
10.1093/hmg/ddg078
10.1093/hmg/ddg086
10.1093/hmg/ddg089
10.1093/hmg/ddg090
10.1093/hmg/ddg097
10.1093/hmg/ddg107
10.1093/hmg/ddg113
10.1093/hmg/ddg115
10.1093/hmg/ddg116
10.1093/hmg/ddg117
10.1093/hmg/ddg122
10.1093/hmg/ddg124
10.1093/hmg/ddg127
10.1093/hmg/ddg134
10.1093/hmg/ddg138
10.1093/hmg/ddg147
10.1093/hmg/ddg153
10.1093/hmg/ddg159
10.1093/hmg/ddg162
10.1093/hmg/ddg172
10.1093/hmg/ddg174
10.1093/hmg/ddg177
10.1093/hmg/ddg178
10.1093/hmg/ddg179
10.1093/hmg/ddg180
10.1093/hmg/ddg181
10.1093/hmg/ddg184
10.1093/hmg/ddg185
10.1093/hmg/ddg188
10.1093/hmg/ddg190
10.1093/hmg/ddg209
10.1093/hmg/ddg211
10.1093/hmg/ddg212
10.1093/hmg/ddg213
10.1093/hmg/ddg219
10.1093/hmg/ddg225
10.1093/hmg/ddg234
10.1093/hmg/ddg235
10.1093/hmg/ddg238
10.1093/hmg/ddg244
10.1093/hmg/ddg247
10.1093/hmg/ddg248
10.1093/hmg/ddg255
10.1093/hmg/ddg256
10.1093/hmg/ddg259
10.1093/hmg/ddg265
10.1093/hmg/ddg266
10.1093/hmg/ddg269
10.1093/hmg/ddg272
10.1093/hmg/ddg273
10.1093/hmg/ddg279
10.1093/hmg/ddg283
10.1093/hmg/ddg284
10.1093/hmg/ddg286
10.1093/hmg/ddg289
10.1093/hmg/ddg298
10.1093/hmg/ddg302
10.1093/hmg/ddg303
10.1093/hmg/ddg306
10.1093/hmg/ddg307
10.1093/hmg/ddg313
10.1093/hmg/ddg320
10.1093/hmg/ddg321
10.1093/hmg/ddg327
10.1093/hmg/ddg331
10.1093/hmg/ddg336
10.1093/hmg/ddg339
10.1093/hmg/ddg341
10.1093/hmg/ddg348
10.1093/hmg/ddg350
10.1093/hmg/ddg357
10.1093/hmg/ddg358
10.1093/hmg/ddg364
10.1093/hmg/ddg365
10.1093/hmg/ddh002
10.1093/hmg/ddh019
10.1093/hmg/ddh020
10.1093/hmg/ddh022
10.1093/hmg/ddh025
10.1093/hmg/ddh050
10.1093/hmg/ddh056
10.1093/hmg/ddh061
10.1093/hmg/ddh063
10.1093/hmg/ddh071
10.1093/hmg/ddh076
10.1093/hmg/ddh083
10.1093/hmg/ddh089
10.1093/hmg/ddh096
10.1093/hmg/ddh103
10.1093/hmg/ddh106
10.1093/hmg/ddh110
10.1093/hmg/ddh113
10.1093/hmg/ddh122
10.1093/hmg/ddh126
10.1093/hmg/ddh127
10.1093/hmg/ddh135
10.1093/hmg/ddh136
10.1093/hmg/ddh137
10.1093/hmg/ddh139
10.1093/hmg/ddh146
10.1093/hmg/ddh149
10.1093/hmg/ddh152
10.1093/hmg/ddh155
10.1093/hmg/ddh158
10.1093/hmg/ddh163
10.1093/hmg/ddh165
10.1093/hmg/ddh167
10.1093/hmg/ddh173
10.1093/hmg/ddh177
10.1093/hmg/ddh178
10.1093/hmg/ddh185
10.1093/hmg/ddh197
10.1093/hmg/ddh215
10.1093/hmg/ddh217
10.1093/hmg/ddh220
10.1093/hmg/ddh225
10.1093/hmg/ddh226
10.1093/hmg/ddh240
10.1093/hmg/ddh245
10.1093/hmg/ddh254
10.1093/hmg/ddh260
10.1093/hmg/ddh263
10.1093/hmg/ddh265
10.1093/hmg/ddh269
10.1093/hmg/ddh272
10.1093/hmg/ddh273
10.1093/hmg/ddh274
10.1093/hmg/ddh279
10.1093/hmg/ddh284
10.1093/hmg/ddh289
10.1093/hmg/ddh292
10.1093/hmg/ddh300
10.1093/hmg/ddh303
10.1093/hmg/ddh308
10.1093/hmg/ddh315
10.1093/hmg/ddh321
10.1093/hmg/ddh322
10.1093/hmg/ddh342
10.1093/hmg/ddi003
10.1093/hmg/ddi008
10.1093/hmg/ddi010
10.1093/hmg/ddi011
10.1093/hmg/ddi037
10.1093/hmg/ddi045
10.1093/hmg/ddi048
10.1093/hmg/ddi061
10.1093/hmg/ddi062
10.1093/hmg/ddi068
10.1093/hmg/ddi070
10.1093/hmg/ddi076
10.1093/hmg/ddi079
10.1093/hmg/ddi084
10.1093/hmg/ddi089
10.1093/hmg/ddi092
10.1093/hmg/ddi094
10.1093/hmg/ddi102
10.1093/hmg/ddi112
10.1093/hmg/ddi113
10.1093/hmg/ddi114
10.1093/hmg/ddi120
10.1093/hmg/ddi121
10.1093/hmg/ddi126
10.1093/hmg/ddi128
10.1093/hmg/ddi129
10.1093/hmg/ddi137
10.1093/hmg/ddi140
10.1093/hmg/ddi143
10.1093/hmg/ddi153
10.1093/hmg/ddi156
10.1093/hmg/ddi157
10.1093/hmg/ddi175
10.1093/hmg/ddi176
10.1093/hmg/ddi180
10.1093/hmg/ddi183
10.1093/hmg/ddi186
10.1093/hmg/ddi200
10.1093/hmg/ddi208
10.1093/hmg/ddi209
10.1093/hmg/ddi214
10.1093/hmg/ddi215
10.1093/hmg/ddi216
10.1093/hmg/ddi220
10.1093/hmg/ddi226
10.1093/hmg/ddi228
10.1093/hmg/ddi229
10.1093/hmg/ddi233
10.1093/hmg/ddi234
10.1093/hmg/ddi256
10.1093/hmg/ddi262
10.1093/hmg/ddi266
10.1093/hmg/ddi306
10.1093/hmg/ddi318
10.1093/hmg/ddi321
10.1093/hmg/ddi328
10.1093/hmg/ddi330
10.1093/hmg/ddi336
10.1093/hmg/ddi339
10.1093/hmg/ddi342
10.1093/hmg/ddi343
10.1093/hmg/ddi351
10.1093/hmg/ddi352
10.1093/hmg/ddi353
10.1093/hmg/ddi379
10.1093/hmg/ddi380
10.1093/hmg/ddi386
10.1093/hmg/ddi403
10.1093/hmg/ddi411
10.1093/hmg/ddi417
10.1093/hmg/ddi418
10.1093/hmg/ddi426
10.1093/hmg/ddi436
10.1093/hmg/ddi443
10.1093/hmg/ddi444
10.1093/hmg/ddi445
10.1093/hmg/ddi448
10.1093/hmg/ddi463
10.1093/hmg/ddi487
10.1093/hmg/ddi490
10.1093/hmg/ddi491
10.1093/hmg/ddl003
10.1093/hmg/ddl013
10.1093/hmg/ddl018
10.1093/hmg/ddl021
10.1093/hmg/ddl023
10.1093/hmg/ddl026
10.1093/hmg/ddl027
10.1093/hmg/ddl035
10.1093/hmg/ddl042
10.1093/hmg/ddl046
10.1093/hmg/ddl054
10.1093/hmg/ddl056
10.1093/hmg/ddl059
10.1093/hmg/ddl074
10.1093/hmg/ddl078
10.1093/hmg/ddl085
10.1093/hmg/ddl089
10.1093/hmg/ddl091
10.1093/hmg/ddl095
10.1093/hmg/ddl103
10.1093/hmg/ddl105
10.1093/hmg/ddl106
10.1093/hmg/ddl107
10.1093/hmg/ddl117
10.1093/hmg/ddl119
10.1093/hmg/ddl120
10.1093/hmg/ddl122
10.1093/hmg/ddl123
10.1093/hmg/ddl124
10.1093/hmg/ddl126
10.1093/hmg/ddl128
10.1093/hmg/ddl131
10.1093/hmg/ddl143
10.1093/hmg/ddl160
10.1093/hmg/ddl172
10.1093/hmg/ddl174
10.1093/hmg/ddl176
10.1093/hmg/ddl181
10.1093/hmg/ddl186
10.1093/hmg/ddl190
10.1093/hmg/ddl196
10.1093/hmg/ddl204
10.1093/hmg/ddl207
10.1093/hmg/ddl209
10.1093/hmg/ddl213
10.1093/hmg/ddl214
10.1093/hmg/ddl215
10.1093/hmg/ddl217
10.1093/hmg/ddl233
10.1093/hmg/ddl234
10.1093/hmg/ddl242
10.1093/hmg/ddl246
10.1093/hmg/ddl250
10.1093/hmg/ddl252
10.1093/hmg/ddl253
10.1093/hmg/ddl392
10.1093/hmg/ddl393
10.1093/hmg/ddl396
10.1093/hmg/ddl400
10.1093/hmg/ddl403
10.1093/hmg/ddl404
10.1093/hmg/ddl409
10.1093/hmg/ddl417
10.1093/hmg/ddl423
10.1093/hmg/ddl432
10.1093/hmg/ddl445
10.1093/hmg/ddl449
10.1093/hmg/ddl452
10.1093/hmg/ddl459
10.1093/hmg/ddl460
10.1093/hmg/ddl461
10.1093/hmg/ddl462
10.1093/hmg/ddl465
10.1093/hmg/ddl478
10.1093/hmg/ddl487
10.1093/hmg/ddl488
10.1093/hmg/ddm005
10.1093/hmg/ddm006
10.1093/hmg/ddm007
10.1093/hmg/ddm009
10.1093/hmg/ddm014
10.1093/hmg/ddm018
10.1093/hmg/ddm043
10.1093/hmg/ddm045
10.1093/hmg/ddm054
10.1093/hmg/ddm058
10.1093/hmg/ddm067
10.1093/hmg/ddm072
10.1093/hmg/ddm076
10.1093/hmg/ddm078
10.1093/hmg/ddm081
10.1093/hmg/ddm097
10.1093/hmg/ddm106
10.1093/hmg/ddm111
10.1093/hmg/ddm112
10.1093/hmg/ddm114
10.1093/hmg/ddm115
10.1093/hmg/ddm116
10.1093/hmg/ddm121
10.1093/hmg/ddm123
10.1093/hmg/ddm125
10.1093/hmg/ddm130
10.1093/hmg/ddm136
10.1093/hmg/ddm144
10.1093/hmg/ddm147
10.1093/hmg/ddm154
10.1093/hmg/ddm155
10.1093/hmg/ddm170
10.1093/hmg/ddm173
10.1093/hmg/ddm176
10.1093/hmg/ddm184
10.1093/hmg/ddm204
10.1093/hmg/ddm247
10.1093/hmg/ddm263
10.1093/hmg/ddm289
10.1093/hmg/ddm293
10.1093/hmg/ddm297
10.1093/hmg/ddm302
10.1093/hmg/ddm318
10.1093/hmg/ddm320
10.1093/hmg/ddm323
10.1093/hmg/ddm330
10.1093/hmg/ddm335
10.1093/hmg/ddm343
10.1093/hmg/ddm344
10.1093/hmg/ddm347
10.1093/hmg/ddm348
10.1093/hmg/ddm350
10.1093/hmg/ddm352
10.1093/hmg/ddm355
10.1093/hmg/ddm370
10.1093/hmg/ddm376
10.1093/hmg/ddm377
10.1093/hmg/ddn011
10.1093/hmg/ddn013
10.1093/hmg/ddn027
10.1093/hmg/ddn029
10.1093/hmg/ddn030
10.1093/hmg/ddn047
10.1093/hmg/ddn081
10.1093/hmg/ddn087
10.1093/hmg/ddn109
10.1093/hmg/ddn115
10.1093/hmg/ddn116
10.1093/hmg/ddn124
10.1093/hmg/ddn138
10.1093/hmg/ddn139
10.1093/hmg/ddn148
10.1093/hmg/ddn159
10.1093/hmg/ddn160
10.1093/hmg/ddn164
10.1093/hmg/ddn183
10.1093/hmg/ddn195
10.1093/hmg/ddn197
10.1093/hmg/ddn203
10.1093/hmg/ddn208
10.1093/hmg/ddn219
10.1093/hmg/ddn225
10.1093/hmg/ddn227
10.1093/hmg/ddn248
10.1093/hmg/ddn250
10.1093/hmg/ddn258
10.1093/hmg/ddn260
10.1093/hmg/ddn268
10.1093/hmg/ddn269
10.1093/hmg/ddn275
10.1093/hmg/ddn279
10.1093/hmg/ddn308
10.1093/hmg/ddn309
10.1093/hmg/ddn324
10.1093/hmg/ddn325
10.1093/hmg/ddn338
10.1093/hmg/ddn351
10.1093/hmg/ddn354
10.1093/hmg/ddn357
10.1093/hmg/ddn372
10.1093/hmg/ddn372>
10.1093/hmg/ddn374
10.1093/hmg/ddn380
10.1093/hmg/ddn381
10.1093/hmg/ddn382
10.1093/hmg/ddn383
10.1093/hmg/ddn388
10.1093/hmg/ddn397
10.1093/hmg/ddn411
10.1093/hmg/ddn420
10.1093/hmg/ddn424
10.1093/hmg/ddn426
10.1093/hmg/ddn426">{{cite
10.1093/hmg/ddn427
10.1093/hmg/ddp003
10.1093/hmg/ddp008
10.1093/hmg/ddp012
10.1093/hmg/ddp036
10.1093/hmg/ddp041
10.1093/hmg/ddp059
10.1093/hmg/ddp067
10.1093/hmg/ddp107
10.1093/hmg/ddp112
10.1093/hmg/ddp137
10.1093/hmg/ddp157
10.1093/hmg/ddp158
10.1093/hmg/ddp159
10.1093/hmg/ddp167
10.1093/hmg/ddp180
10.1093/hmg/ddp202
10.1093/hmg/ddp203
10.1093/hmg/ddp207
10.1093/hmg/ddp219
10.1093/hmg/ddp248
10.1093/hmg/ddp263
10.1093/hmg/ddp264
10.1093/hmg/ddp272
10.1093/hmg/ddp273
10.1093/hmg/ddp293
10.1093/hmg/ddp295
10.1093/hmg/ddp296
10.1093/hmg/ddp302
10.1093/hmg/ddp305
10.1093/hmg/ddp306
10.1093/hmg/ddp313
10.1093/hmg/ddp326
10.1093/hmg/ddp345
10.1093/hmg/ddp346
10.1093/hmg/ddp347
10.1093/hmg/ddp352
10.1093/hmg/ddp353
10.1093/hmg/ddp367
10.1093/hmg/ddp390
10.1093/hmg/ddp391
10.1093/hmg/ddp406
10.1093/hmg/ddp407
10.1093/hmg/ddp413
10.1093/hmg/ddp426
10.1093/hmg/ddp428
10.1093/hmg/ddp444
10.1093/hmg/ddp446
10.1093/hmg/ddp466
10.1093/hmg/ddp480
10.1093/hmg/ddp481
10.1093/hmg/ddp483
10.1093/hmg/ddp489
10.1093/hmg/ddp496
10.1093/hmg/ddp521
10.1093/hmg/ddp563
10.1093/hmg/ddp585
10.1093/hmg/ddq002
10.1093/hmg/ddq016
10.1093/hmg/ddq019
10.1093/hmg/ddq023
10.1093/hmg/ddq040
10.1093/hmg/ddq041
10.1093/hmg/ddq067
10.1093/hmg/ddq078
10.1093/hmg/ddq079
10.1093/hmg/ddq081
10.1093/hmg/ddq083
10.1093/hmg/ddq091
10.1093/hmg/ddq098
10.1093/hmg/ddq108
10.1093/hmg/ddq109
10.1093/hmg/ddq112
10.1093/hmg/ddq136
10.1093/hmg/ddq190
10.1093/hmg/ddq264
10.1093/hmg/ddq274
10.1093/hmg/ddq275
10.1093/hmg/ddq286
10.1093/hmg/ddq291
10.1093/hmg/ddq300
10.1093/hmg/ddq303
10.1093/hmg/ddq307
10.1093/hmg/ddq315
10.1093/hmg/ddq324
10.1093/hmg/ddq329
10.1093/hmg/ddq330
10.1093/hmg/ddq333
10.1093/hmg/ddq349
10.1093/hmg/ddq377
10.1093/hmg/ddq383
10.1093/hmg/ddq387
10.1093/hmg/ddq391
10.1093/hmg/ddq399
10.1093/hmg/ddq400
10.1093/hmg/ddq416
10.1093/hmg/ddq422
10.1093/hmg/ddq475
10.1093/hmg/ddq516
10.1093/hmg/ddq520
10.1093/hmg/ddq526
10.1093/hmg/ddq529
10.1093/hmg/ddq547
10.1093/hmg/ddq561
10.1093/hmg/ddq569
10.1093/hmg/ddr017
10.1093/hmg/ddr018
10.1093/hmg/ddr021
10.1093/hmg/ddr064
10.1093/hmg/ddr065
10.1093/hmg/ddr069
10.1093/hmg/ddr077
10.1093/hmg/ddr084
10.1093/hmg/ddr100
10.1093/hmg/ddr106
10.1093/hmg/ddr118
10.1093/hmg/ddr125
10.1093/hmg/ddr140
10.1093/hmg/ddr212
10.1093/hmg/ddr242
10.1093/hmg/ddr244
10.1093/hmg/ddr263
10.1093/hmg/ddr306
10.1093/hmg/ddr326
10.1093/hmg/ddr341
10.1093/hmg/ddr361
10.1093/hmg/ddr363
10.1093/hmg/ddr374
10.1093/hmg/ddr392
10.1093/hmg/ddr403
10.1093/hmg/ddr416
10.1093/hmg/ddr428
10.1093/hmg/ddr430
10.1093/hmg/ddr471
10.1093/hmg/ddr472
10.1093/hmg/ddr476
10.1093/hmg/ddr481
10.1093/hmg/ddr494
10.1093/hmg/ddr532
10.1093/hmg/ddr533
10.1093/hmg/ddr544
10.1093/hmg/ddr544">{{cite
10.1093/hmg/ddr559
10.1093/hmg/ddr569
10.1093/hmg/ddr575
10.1093/hmg/ddr589
10.1093/hmg/dds022
10.1093/hmg/dds034
10.1093/hmg/dds050
10.1093/hmg/dds055
10.1093/hmg/dds092
10.1093/hmg/dds104
10.1093/hmg/dds109
10.1093/hmg/dds109">{{cite
10.1093/hmg/dds116
10.1093/hmg/dds125
10.1093/hmg/dds125">{{cite
10.1093/hmg/dds129
10.1093/hmg/dds129">{{cite
10.1093/hmg/dds134
10.1093/hmg/dds134">{{cite
10.1093/hmg/dds154
10.1093/hmg/dds170
10.1093/hmg/dds177
10.1093/hmg/dds183
10.1093/hmg/dds200
10.1093/hmg/dds208
10.1093/hmg/dds233
10.1093/hmg/dds261
10.1093/hmg/dds282
10.1093/hmg/dds284
10.1093/hmg/dds355
10.1093/hmg/dds359
10.1093/hmg/dds362
10.1093/hmg/dds378
10.1093/hmg/dds386
10.1093/hmg/dds396
10.1093/hmg/dds402
10.1093/hmg/dds425
10.1093/hmg/dds434
10.1093/hmg/dds437
10.1093/hmg/dds477
10.1093/hmg/dds501
10.1093/hmg/dds556
10.1093/hmg/dds557
10.1093/hmg/ddt012
10.1093/hmg/ddt015
10.1093/hmg/ddt017
10.1093/hmg/ddt032
10.1093/hmg/ddt035
10.1093/hmg/ddt043
10.1093/hmg/ddt059
10.1093/hmg/ddt072)
10.1093/hmg/ddt075
10.1093/hmg/ddt078
10.1093/hmg/ddt087
10.1093/hmg/ddt098
10.1093/hmg/ddt104
10.1093/hmg/ddt109
10.1093/hmg/ddt131
10.1093/hmg/ddt144
10.1093/hmg/ddt178
10.1093/hmg/ddt191
10.1093/hmg/ddt202
10.1093/hmg/ddt212
10.1093/hmg/ddt288
10.1093/hmg/ddt335
10.1093/hmg/ddt338
10.1093/hmg/ddt345
10.1093/hmg/ddt374
10.1093/hmg/ddt376
10.1093/hmg/ddt379
10.1093/hmg/ddt409
10.1093/hmg/ddt434)
10.1093/hmg/ddt445
10.1093/hmg/ddt477
10.1093/hmg/ddt485
10.1093/hmg/ddt515
10.1093/hmg/ddt538
10.1093/hmg/ddt540
10.1093/hmg/ddt549
10.1093/hmg/ddt557
10.1093/hmg/ddt572
10.1093/hmg/ddt604
10.1093/hmg/ddt611
10.1093/hmg/ddt618
10.1093/hmg/ddt624
10.1093/hmg/ddt630
10.1093/hmg/ddt659
10.1093/hmg/ddu004
10.1093/hmg/ddu025
10.1093/hmg/ddu044
10.1093/hmg/ddu047
10.1093/hmg/ddu058
10.1093/hmg/ddu059
10.1093/hmg/ddu068
10.1093/hmg/ddu125
10.1093/hmg/ddu160
10.1093/hmg/ddu218
10.1093/hmg/ddu224
10.1093/hmg/ddu247
10.1093/hmg/ddu286
10.1093/hmg/ddu291
10.1093/hmg/ddu297
10.1093/hmg/ddu307
10.1093/hmg/ddu309
10.1093/hmg/ddu318
10.1093/hmg/ddu336
10.1093/hmg/ddu362
10.1093/hmg/ddu372
10.1093/hmg/ddu408
10.1093/hmg/ddu500
10.1093/hmg/ddu509
10.1093/hmg/ddu513
10.1093/hmg/ddu524
10.1093/hmg/ddu540
10.1093/hmg/ddu578
10.1093/hmg/ddu611
10.1093/hmg/ddu615
10.1093/hmg/ddu734
10.1093/hmg/ddv007
10.1093/hmg/ddv028
10.1093/hmg/ddv039
10.1093/hmg/ddv057
10.1093/hmg/ddv115
10.1093/hmg/ddv145
10.1093/hmg/ddv156
10.1093/hmg/ddv170
10.1093/hmg/ddv243
10.1093/hmg/ddv244
10.1093/hmg/ddv245
10.1093/hmg/ddv290
10.1093/hmg/ddv315
10.1093/hmg/ddv329
10.1093/hmg/ddv373
10.1093/hmg/ddv420
10.1093/hmg/ddv442
10.1093/hmg/ddv457
10.1093/hmg/ddv507
10.1093/hmg/ddv627
10.1093/hmg/ddw034
10.1093/hmg/ddw047
10.1093/hmg/ddw062
10.1093/hmg/ddw065
10.1093/hmg/ddw096
10.1093/hmg/ddw120
10.1093/hmg/ddw157
10.1093/hmg/ddw173
10.1093/hmg/ddw273
10.1093/hmg/ddw329
10.1093/hmg/ddx136
10.1093/hmg/ddx170
10.1093/hmg/ddx189
10.1093/hmg/ddx295
10.1093/hmg/ddx357
10.1093/hrlr/ngi017
10.1093/hrlr/ngi029
10.1093/hrlr/ngm009
10.1093/hrlr/ngm010
10.1093/hrlr/ngn009
10.1093/hrlr/ngn017
10.1093/hrlr/ngn026
10.1093/hrlr/ngt041
10.1093/hrlr/ngu021
10.1093/hrlr/ngu023
10.1093/hrp/10.6.337
10.1093/hsw/18.2.149
10.1093/hsw/19.4.288
10.1093/hsw/23.4.290
10.1093/hsw/25.1.23
10.1093/hsw/27.2.125
10.1093/hsw/28.2.137
10.1093/hsw/hlv076
10.1093/humanrep/des140
10.1093/humrep/10.1.85
10.1093/humrep/10.1.98
10.1093/humrep/11.2.413
10.1093/humrep/11.3.633
10.1093/humrep/11.suppl_2.20
10.1093/humrep/11.suppl_2.62
10.1093/humrep/11.suppl_3.53
10.1093/humrep/12.10.2277
10.1093/humrep/12.2.272
10.1093/humrep/12.2.373
10.1093/humrep/12.3.557
10.1093/humrep/12.5.948
10.1093/humrep/12.6.1142
10.1093/humrep/12.8.1742
10.1093/humrep/12.9.1920
10.1093/humrep/12.9.2057
10.1093/humrep/13.11.3000
10.1093/humrep/13.12.3338
10.1093/humrep/13.12.3347
10.1093/humrep/13.12.3351
10.1093/humrep/13.12.3371
10.1093/humrep/13.2.363
10.1093/humrep/13.3.591
10.1093/humrep/13.3.624
10.1093/humrep/13.3.744
10.1093/humrep/13.4.826
10.1093/humrep/13.4.867
10.1093/humrep/13.8.2126
10.1093/humrep/13.9.2367
10.1093/humrep/13.9.2371
10.1093/humrep/13.suppl_3.137
10.1093/humrep/14.1.106
10.1093/humrep/14.10.2531
10.1093/humrep/14.11.2762
10.1093/humrep/14.11.2833
10.1093/humrep/14.12.2938
10.1093/humrep/14.12.3077
10.1093/humrep/14.12.3120
10.1093/humrep/14.2.345
10.1093/humrep/14.3.579
10.1093/humrep/14.5.1230
10.1093/humrep/14.5.1338
10.1093/humrep/14.7.1777
10.1093/humrep/14.7.1835
10.1093/humrep/14.8.1960
10.1093/humrep/14.suppl_1.137
10.1093/humrep/15.1.139
10.1093/humrep/15.1.227
10.1093/humrep/15.12.2650
10.1093/humrep/15.2.245
10.1093/humrep/15.2.284
10.1093/humrep/15.2.431
10.1093/humrep/15.4.752
10.1093/humrep/15.5.1009
10.1093/humrep/15.6.1364
10.1093/humrep/15.7.1431
10.1093/humrep/15.8.1709
10.1093/humrep/15.9.1879
10.1093/humrep/15.9.2008
10.1093/humrep/15.suppl_3.1
10.1093/humrep/16.1.43
10.1093/humrep/16.10.2098
10.1093/humrep/16.10.2187
10.1093/humrep/16.12.2563
10.1093/humrep/16.12.2570
10.1093/humrep/16.12.2606
10.1093/humrep/16.2.259
10.1093/humrep/16.4.717
10.1093/humrep/16.5.925
10.1093/humrep/16.5.972
10.1093/humrep/16.6.1135
10.1093/humrep/16.6.1151
10.1093/humrep/16.7.1469
10.1093/humrep/16.8.1588
10.1093/humrep/16.9.1950
10.1093/humrep/16.9.2014
10.1093/humrep/17.10.2501
10.1093/humrep/17.10.2694
10.1093/humrep/17.10.2725
10.1093/humrep/17.2.503
10.1093/humrep/17.3.736
10.1093/humrep/17.3.821
10.1093/humrep/17.4.903
10.1093/humrep/17.5.1249
10.1093/humrep/17.5.1254
10.1093/humrep/17.6.1483
10.1093/humrep/17.8.1973
10.1093/humrep/17.8.2128
10.1093/humrep/17.9.2243
10.1093/humrep/17.9.2468
10.1093/humrep/3.suppl_2.75
10.1093/humrep/9.suppl_1.1
10.1093/humrep/9.suppl_1.12
10.1093/humrep/9.suppl_1.174
10.1093/humrep/de.25.s1.306
10.1093/humrep/deg060
10.1093/humrep/deg100
10.1093/humrep/deg138
10.1093/humrep/deg143
10.1093/humrep/deg198
10.1093/humrep/deg253
10.1093/humrep/deg290
10.1093/humrep/deg348
10.1093/humrep/deg370
10.1093/humrep/deg377
10.1093/humrep/deg397
10.1093/humrep/deg411
10.1093/humrep/deg488
10.1093/humrep/deh043
10.1093/humrep/deh098
10.1093/humrep/deh124
10.1093/humrep/deh141
10.1093/humrep/deh232
10.1093/humrep/deh238
10.1093/humrep/deh265
10.1093/humrep/deh285
10.1093/humrep/deh301
10.1093/humrep/deh304
10.1093/humrep/deh305
10.1093/humrep/deh321
10.1093/humrep/deh374
10.1093/humrep/deh502
10.1093/humrep/deh526
10.1093/humrep/deh536
10.1093/humrep/deh593
10.1093/humrep/deh616
10.1093/humrep/deh686
10.1093/humrep/deh687
10.1093/humrep/deh835
10.1093/humrep/deh840
10.1093/humrep/deh869
10.1093/humrep/dei167
10.1093/humrep/dei182
10.1093/humrep/dei186
10.1093/humrep/dei223
10.1093/humrep/dei290
10.1093/humrep/dei300
10.1093/humrep/dei330
10.1093/humrep/dei358
10.1093/humrep/dei396
10.1093/humrep/dei398
10.1093/humrep/dei400
10.1093/humrep/dei443
10.1093/humrep/dei488
