10.1097/00006534-196410000-00007
10.1097/00007611-192007000-00007
10.1097/00007611-192010000-00006
10.1097/00007611-193809000-00006
10.1097/00007611-194609000-00005
10.1097/00007611-196411000-00012
10.1097/00007611-196907000-00008
10.1097/00007611-197006000-00012
10.1097/00007611-197009000-00009
10.1097/00007611-197010000-00012
10.1097/00007611-197210000-00016
10.1097/00007611-197304000-00019
10.1097/00007611-197411000-00019
10.1097/00007611-197505000-00026
10.1097/00007611-197701000-00046
10.1097/00007611-197702000-00004
10.1097/00007611-197707000-00027
10.1097/00007611-197708000-00029
10.1097/00007611-197711000-00037
10.1097/00007611-197808000-00022
10.1097/00007611-197810000-00011
10.1097/00007611-197811000-00033
10.1097/00007611-197909000-00044
10.1097/00007611-198011000-00044
10.1097/00007611-198111000-00017
10.1097/00007611-198202000-00016
10.1097/00007611-198304000-00004
10.1097/00007611-198305000-00027
10.1097/00007611-198312000-00028
10.1097/00007611-198409000-00033
10.1097/00007611-198410000-00011
10.1097/00007611-198412000-00003
10.1097/00007611-198506000-00039
10.1097/00007611-198507000-00031
10.1097/00007611-198511000-00020
10.1097/00007611-198602000-00024
10.1097/00007611-198603000-00013
10.1097/00007611-198609000-00012
10.1097/00007611-198609000-00022
10.1097/00007611-198610000-00025
10.1097/00007611-198705000-00019
10.1097/00007611-198710000-00024
10.1097/00007611-198801000-00015
10.1097/00007611-198807000-00005
10.1097/00007611-198808000-00024
10.1097/00007611-198810000-00022
10.1097/00007611-198905000-00002
10.1097/00007611-198910000-00007
10.1097/00007611-198910000-00013
10.1097/00007611-198911000-00004
10.1097/00007611-198912000-00029
10.1097/00007611-198912000-00035
10.1097/00007611-199004000-00014
10.1097/00007611-199008000-00018
10.1097/00007611-199008000-00030
10.1097/00007611-199010000-00024
10.1097/00007611-199101000-00012
10.1097/00007611-199103000-00013
10.1097/00007611-199106000-00011
10.1097/00007611-199203000-00004
10.1097/00007611-199205000-00012
10.1097/00007611-199210000-00012
10.1097/00007611-199305000-00020
10.1097/00007611-199312000-00019
10.1097/00007611-199404000-00008
10.1097/00007611-199404000-00026
10.1097/00007611-199406000-00001
10.1097/00007611-199407000-00010
10.1097/00007611-199504000-00006
10.1097/00007611-199508000-00008
10.1097/00007611-199511000-00019
10.1097/00007611-199512000-00009
10.1097/00007611-199601000-00005
10.1097/00007611-199604000-00019
10.1097/00007611-199606000-00016
10.1097/00007611-199607000-00012
10.1097/00007611-199704000-00006
10.1097/00007611-199706000-00017
10.1097/00007611-199709000-00002
10.1097/00007611-199802000-00017
10.1097/00007611-199805000-00011
10.1097/00007611-199810000-00032
10.1097/00007611-199812000-00002
10.1097/00007611-199812000-00007
10.1097/00007611-199901000-00006
10.1097/00007611-199906000-00004
10.1097/00007611-199907000-00004
10.1097/00007611-199909000-00001
10.1097/00007611-200006000-00011
10.1097/00007611-200006000-00014
10.1097/00007611-200006000-00020
10.1097/00007611-200010000-00017
10.1097/00007611-200093010-00005
10.1097/00007611-200093030-00005
10.1097/00007611-200093050-00008
10.1097/00007611-200093060-00002
10.1097/00007611-200093070-00006
10.1097/00007611-200108000-00013
10.1097/00007611-200194020-00005
10.1097/00007611-200194020-00011
10.1097/00007611-200194020-00014
10.1097/00007611-200194040-00018
10.1097/00007611-200202000-00025
10.1097/00007611-200208000-00037
10.1097/00007611-200209000-00011
10.1097/00007611-200212000-00011
10.1097/00007611-200295070-00012
10.1097/00007611-200295120-00011
10.1097/00007611-200301000-00011
10.1097/00007611-200405000-00018
10.1097/00007611-200405000-00021
10.1097/00007611-200406000-00019
10.1097/00007611-200407000-00012
10.1097/00007611-200508000-00013
10.1097/00007632-197803000-00006
10.1097/00007632-197803000-00009
10.1097/00007632-197803000-00010
10.1097/00007632-197803000-00017
10.1097/00007632-197809000-00011
10.1097/00007632-198001000-00011
10.1097/00007632-198001000-00015
10.1097/00007632-198003000-00005
10.1097/00007632-198007000-00008
10.1097/00007632-198007000-00010
10.1097/00007632-198009000-00007
10.1097/00007632-198111000-00014
10.1097/00007632-198211000-00014
10.1097/00007632-198304000-00004
10.1097/00007632-198304000-00008
10.1097/00007632-198309000-00005
10.1097/00007632-198404000-00016
10.1097/00007632-198407000-00020
10.1097/00007632-198410000-00019
10.1097/00007632-198509000-00011
10.1097/00007632-198605000-00007
10.1097/00007632-198609000-00011
10.1097/00007632-198704000-00003
10.1097/00007632-198704000-00014
10.1097/00007632-198710000-00009
10.1097/00007632-198711000-00015
10.1097/00007632-198807000-00004
10.1097/00007632-198812000-00015
10.1097/00007632-198902000-00004
10.1097/00007632-198903000-00001
10.1097/00007632-198904000-00018
10.1097/00007632-198905000-00005
10.1097/00007632-198905000-00013
10.1097/00007632-198908000-00017
10.1097/00007632-198909000-00006
10.1097/00007632-198912000-00012
10.1097/00007632-199011010-00022
10.1097/00007632-199105000-00011
10.1097/00007632-199105000-00016
10.1097/00007632-199106000-00002
10.1097/00007632-199106001-00020
10.1097/00007632-199108000-00020
10.1097/00007632-199201000-00001
10.1097/00007632-199205000-00022
10.1097/00007632-199206001-00021
10.1097/00007632-199212000-00010
10.1097/00007632-199301000-00007
10.1097/00007632-199306150-00013
10.1097/00007632-199310001-00030
10.1097/00007632-199311000-00015
10.1097/00007632-199401000-00003
10.1097/00007632-199401000-00010
10.1097/00007632-199401001-00009
10.1097/00007632-199402001-00012
10.1097/00007632-199403000-00008
10.1097/00007632-199404000-00015
10.1097/00007632-199405310-00001
10.1097/00007632-199405310-00002
10.1097/00007632-199408000-00020
10.1097/00007632-199409000-00005
10.1097/00007632-199409000-00018
10.1097/00007632-199409000-00022
10.1097/00007632-199410151-00002
10.1097/00007632-199411001-00019
10.1097/00007632-199501000-00007
10.1097/00007632-199502000-00024
10.1097/00007632-199503010-00011
10.1097/00007632-199503150-00001
10.1097/00007632-199503150-00014
10.1097/00007632-199503150-00016
10.1097/00007632-199504000-00001
10.1097/00007632-199504000-00022
10.1097/00007632-199505000-00011
10.1097/00007632-199505000-00012
10.1097/00007632-199507000-00008
10.1097/00007632-199512000-00003
10.1097/00007632-199512150-00002
10.1097/00007632-199601150-00011
10.1097/00007632-199603010-00017
10.1097/00007632-199604010-00027
10.1097/00007632-199604150-00015
10.1097/00007632-199605010-00011
10.1097/00007632-199606010-00017
10.1097/00007632-199608150-00012
10.1097/00007632-199608150-00014
10.1097/00007632-199609150-00006
10.1097/00007632-199611150-00008
10.1097/00007632-199611150-00018
10.1097/00007632-199701010-00005
10.1097/00007632-199701010-00012
10.1097/00007632-199702150-00015
10.1097/00007632-199702150-00017
10.1097/00007632-199704010-00014
10.1097/00007632-199706010-00008
10.1097/00007632-199706150-00008
10.1097/00007632-199706150-00009
10.1097/00007632-199709150-00003
10.1097/00007632-199709150-00013
10.1097/00007632-199710150-00024
10.1097/00007632-199802010-00011
10.1097/00007632-199803010-00019
10.1097/00007632-199804010-00002
10.1097/00007632-199805150-00010
10.1097/00007632-199807150-00021
10.1097/00007632-199809010-00022
10.1097/00007632-199809150-00008
10.1097/00007632-199810010-00022
10.1097/00007632-199811010-00025
10.1097/00007632-199901010-00022
10.1097/00007632-199904010-00015
10.1097/00007632-199905010-00007
10.1097/00007632-199905150-00015
10.1097/00007632-199906150-00011
10.1097/00007632-199907010-00018
10.1097/00007632-199907150-00012
10.1097/00007632-199908010-00006
10.1097/00007632-199909010-00013
10.1097/00007632-199911010-00011
10.1097/00007632-199911010-00019
10.1097/00007632-200002010-00015
10.1097/00007632-200002010-00018
10.1097/00007632-200005010-00016
10.1097/00007632-200006150-00010
10.1097/00007632-200008150-00017
10.1097/00007632-200010010-00007
10.1097/00007632-200010150-00011
10.1097/00007632-200011010-00020
10.1097/00007632-200012010-00003
10.1097/00007632-200012010-00015
10.1097/00007632-200102150-00007
10.1097/00007632-200102150-00022
10.1097/00007632-200104150-00007
10.1097/00007632-200105010-00012
10.1097/00007632-200108150-00007
10.1097/00007632-200109010-00007
10.1097/00007632-200111010-00013
10.1097/00007632-200112010-00002
10.1097/00007632-200112010-00018
10.1097/00007632-200112151-00002
10.1097/00007632-200201010-00012
10.1097/00007632-200201010-00016
10.1097/00007632-200204010-00009
10.1097/00007632-200206150-00008
10.1097/00007632-200207010-00005
10.1097/00007632-200208150-00018
10.1097/00007632-200209010-00003
10.1097/00007632-200211150-00034
10.1097/00007632-200211150-00037
10.1097/00007632-200211150-00041
10.1097/00007632-200303010-00009
10.1097/00007632-200307150-00022
10.1097/00007632-200405150-00011
10.1097/00007691-198104000-00003
10.1097/00007691-198303000-00006
10.1097/00007691-198512000-00022
10.1097/00007691-198709000-00001
10.1097/00007691-198909000-00005
10.1097/00007691-199101000-00010
10.1097/00007691-199310000-00004
10.1097/00007691-199408000-00006
10.1097/00007691-199502000-00007
10.1097/00007691-199512000-00023
10.1097/00007691-199604000-00003
10.1097/00007691-199608000-00026
10.1097/00007691-199610000-00003
10.1097/00007691-199802000-00021
10.1097/00007691-199810000-00007
10.1097/00007691-199902000-00011
10.1097/00007691-200002000-00019
10.1097/00007691-200004000-00012
10.1097/00007691-200006000-00005
10.1097/00007691-200108000-00002
10.1097/00007691-200202000-00026
10.1097/00007691-200206000-00003
10.1097/00007691-200206000-00004
10.1097/00007691-200208000-00001
10.1097/00007691-200208000-00016
10.1097/00007691-200212000-00009
10.1097/00007691-200308000-00007
10.1097/00007691-200310000-00015
10.1097/00007691-200404000-00007
10.1097/00007691-200404000-00009
10.1097/00007691-200404000-00018
10.1097/00007691-200404000-00020
10.1097/00007691-200404000-00021
10.1097/00007691-200404000-00022
10.1097/00007691-200408000-00004
10.1097/00007691-200412000-00009
10.1097/00007691-200608000-00009
10.1097/00007691-200608000-00011
10.1097/00007890-196705000-00011
10.1097/00007890-197102000-00004
10.1097/00007890-197205000-00008
10.1097/00007890-197404000-00003
10.1097/00007890-198106000-00014
10.1097/00007890-198310000-00018
10.1097/00007890-198509000-00010
10.1097/00007890-198604000-00028
10.1097/00007890-198801000-00001
10.1097/00007890-198809000-00010
10.1097/00007890-198903000-00028
10.1097/00007890-198904000-00008
10.1097/00007890-199103000-00034
10.1097/00007890-199105000-00024
10.1097/00007890-199201000-00003
10.1097/00007890-199304000-00001
10.1097/00007890-199304000-00027
10.1097/00007890-199308000-00034
10.1097/00007890-199309000-00043
10.1097/00007890-199310000-00037
10.1097/00007890-199311000-00025
10.1097/00007890-199401001-00010
10.1097/00007890-199403150-00009
10.1097/00007890-199405000-00017
10.1097/00007890-199408150-00011
10.1097/00007890-199605150-00018
10.1097/00007890-199708150-00012
10.1097/00007890-199711270-00013
10.1097/00007890-199712150-00019
10.1097/00007890-199802270-00024
10.1097/00007890-199804150-00025
10.1097/00007890-199805270-00019
10.1097/00007890-199810150-00016
10.1097/00007890-199811150-00005
10.1097/00007890-200003270-00010
10.1097/00007890-200003270-00017
10.1097/00007890-200006270-00008
10.1097/00007890-200101270-00024
10.1097/00007890-200109150-00008
10.1097/00007890-200204150-00022
10.1097/00007890-200207150-00007
10.1097/00007890-200208270-00009
10.1097/00008390-199310000-00006
10.1097/00008390-199410000-00003
10.1097/00008390-199508000-00001
10.1097/00008390-199708001-00017
10.1097/00008390-200202000-00013
10.1097/00008390-200209000-00003
10.1097/00008390-200404000-00003
10.1097/00008390-200404000-00005
10.1097/00008390-200404000-00010
10.1097/00008469-200002000-00002
10.1097/00008469-200002000-00007
10.1097/00008469-200012000-00010
10.1097/00008469-200212000-00006
10.1097/00008469-200308000-00005
10.1097/00008480-199312000-00008
10.1097/00008480-199510000-00003
10.1097/00008480-199606000-00010
10.1097/00008480-200002000-00010
10.1097/00008480-200006000-00016
10.1097/00008480-200012000-00017
10.1097/00008480-200110000-00008
10.1097/00008480-200304000-00013
10.1097/00008480-200310000-00006
10.1097/00008480-200310000-00008
10.1097/00008483-200111000-00004
10.1097/00008483-200301000-00007
10.1097/00008486-200607000-00008
10.1097/00008506-199501000-00009
10.1097/00008506-199601000-00010
10.1097/00008506-200404000-00002
10.1097/00008526-198910000-00009
10.1097/00008526-200212000-00004
10.1097/00008526-200510001-00007
10.1097/00008571-199204000-00002
10.1097/00008571-199206000-00002
10.1097/00008571-199208000-00001
10.1097/00008571-199310000-00003
10.1097/00008571-199312000-00004
10.1097/00008571-199402000-00002
10.1097/00008571-199406000-00005
10.1097/00008571-199408000-00001
10.1097/00008571-199410000-00001
10.1097/00008571-199410000-00003
10.1097/00008571-199410000-00004
10.1097/00008571-199412000-00001
10.1097/00008571-199502000-00001
10.1097/00008571-199512001-00013
10.1097/00008571-199512001-00015
10.1097/00008571-199602000-00003
10.1097/00008571-199608000-00001
10.1097/00008571-199610000-00001
10.1097/00008571-199612000-00001
10.1097/00008571-199704000-00012
10.1097/00008571-199706000-00003
10.1097/00008571-199708000-00001
10.1097/00008571-199708000-00007
10.1097/00008571-199712000-00007
10.1097/00008571-199804000-00006
10.1097/00008571-199806000-00008
10.1097/00008571-199808000-00006
10.1097/00008571-199906000-00005
10.1097/00008571-199906000-00020
10.1097/00008571-199912000-00011
10.1097/00008571-200002000-00007
10.1097/00008571-200003000-00008
10.1097/00008571-200006000-00003
10.1097/00008571-200006000-00009
10.1097/00008571-200007000-00002
10.1097/00008571-200007000-00005
10.1097/00008571-200008000-00009
10.1097/00008571-200010000-00006
10.1097/00008571-200102000-00007
10.1097/00008571-200103000-00002
10.1097/00008571-200103000-00006
10.1097/00008571-200103000-00008
10.1097/00008571-200106000-00011
10.1097/00008571-200110000-00003
10.1097/00008571-200110000-00007
10.1097/00008571-200111000-00004
10.1097/00008571-200111000-00005
10.1097/00008571-200111000-00009
10.1097/00008571-200112000-00002
10.1097/00008571-200112000-00004
10.1097/00008571-200201000-00003
10.1097/00008571-200206000-00004
10.1097/00008571-200207000-00004
10.1097/00008571-200207000-00007
10.1097/00008571-200211000-00001
10.1097/00008571-200211000-00002
10.1097/00008571-200301000-00007
10.1097/00008571-200303000-00003
10.1097/00008571-200305000-00002
10.1097/00008571-200306000-00008
10.1097/00008571-200309000-00002
10.1097/00008571-200310000-00008
10.1097/00008571-200401000-00001
10.1097/00008571-200402000-00004
10.1097/00008571-200402000-00006
10.1097/00008571-200403000-00003
10.1097/00008571-200404000-00002
10.1097/00008571-200405000-00001
10.1097/00008571-200406000-00002
10.1097/00008571-200409000-00004
10.1097/00008571-200409000-00007
10.1097/00008571-200410000-00003
10.1097/00008571-200410000-00006
10.1097/00008571-200412000-00003
10.1097/00008877-199210000-00009
10.1097/00008877-199308000-00003
10.1097/00008877-199312000-00003
10.1097/00008877-199404000-00013
10.1097/00008877-199503000-00003
10.1097/00008877-199508000-00004
10.1097/00008877-199512000-00003
10.1097/00008877-199512000-00006
10.1097/00008877-199605000-00008
10.1097/00008877-199611000-00009
10.1097/00008877-199711000-00003
10.1097/00008877-199807000-00002
10.1097/00008877-199911000-00014
10.1097/00008877-200004000-00006
10.1097/00008877-200009000-00006
10.1097/00008877-200102000-00001
10.1097/00008877-200203000-00004
10.1097/00008877-200207000-00006
10.1097/00008877-200207000-00007
10.1097/00008877-200211000-00005
10.1097/00008877-200411000-00006
10.1097/00008877-200412000-00001
10.1097/00008877-200509000-00023
10.1097/00008877-200509001-00133
10.1097/00009957-199910000-00001
10.1097/00010694-192704000-00001
10.1097/00010694-192807000-00005
10.1097/00010694-193105000-00004
10.1097/00010694-193109000-00003
10.1097/00010694-193304000-00002
10.1097/00010694-194609000-00001
10.1097/00010694-194902000-00002
10.1097/00010694-195209000-00007
10.1097/00010694-195303000-00008
10.1097/00010694-195709000-00010
10.1097/00010694-197204000-00002
10.1097/00010694-197505000-00007
10.1097/00010694-197808000-00009
10.1097/00010694-198206000-00001
10.1097/00010694-198207000-00012
10.1097/00010694-198308000-00001
10.1097/00010694-198705000-00005
10.1097/00010694-199002000-00004
10.1097/00010694-199101000-00012
10.1097/00010694-199601000-00003
10.1097/00010694-200001000-00005
10.1097/00010694-200001000-00008
10.1097/00010694-200111000-00002
10.1097/00010694-200111000-00003
10.1097/00010694-200111000-00010
10.1097/00010694-200502000-00002
10.1097/00011363-199208000-00003
10.1097/00011363-199208000-00004
10.1097/00011363-199302000-00003
10.1097/00011363-199302000-00005
10.1097/00011363-200304000-00005
10.1097/00011363-200304000-00006
10.1097/00011363-200401000-00008
10.1097/00012272-197810000-00004
10.1097/00012272-200109000-00006
10.1097/00012272-200109000-00007
10.1097/00012272-200510000-00006
10.1097/00012272-200510000-00008
10.1097/00017285-198103000-00004
10.1097/00017285-199903000-00002
10.1097/00017285-200401000-00006
10.1097/00017285-200507000-00013
10.1097/00017285-200607000-00009
10.1097/00019048-199409000-00002
10.1097/00019052-199610000-00007
10.1097/00019052-199704000-00016
10.1097/00019052-199710000-00005
10.1097/00019052-200006000-00005
10.1097/00019052-200008000-00006
10.1097/00019052-200010000-00005
10.1097/00019052-200010000-00009
10.1097/00019052-200012000-00013
10.1097/00019052-200012000-00014
10.1097/00019052-200202000-00001
10.1097/00019052-200202000-00010
10.1097/00019052-200212000-00004
10.1097/00019052-200304000-00002
10.1097/00019052-200304000-00008
10.1097/00019052-200304000-00009
10.1097/00019052-200306000-00006
10.1097/00019052-200306000-00021
10.1097/00019052-200402000-00005
10.1097/00019052-200404000-00005
10.1097/00019052-200410000-00004
10.1097/00019052-200410000-00007
10.1097/00019052-200412000-00014
10.1097/00019442-199500320-00011
10.1097/00019442-199700520-00006
10.1097/00019442-200207000-00007
10.1097/00019442-200301000-00006
10.1097/00019442-200407000-00004
10.1097/00019501-199809080-00001
10.1097/00019501-200102000-00011
10.1097/00019501-200102000-00012
10.1097/00019501-200212000-00009
10.1097/00019605-199204000-00008
10.1097/00019605-199307000-00001
10.1097/00019605-199307000-00007
10.1097/00019605-199404000-00002
10.1097/00019605-199407000-00015
10.1097/00019605-199410000-00002
10.1097/00019605-199410000-00003
10.1097/00019605-199501000-00001
10.1097/00019605-199510000-00012
10.1097/00019605-199510000-00013
10.1097/00019605-199601000-00004
10.1097/00019605-199604000-00002
10.1097/00019605-199604000-00010
10.1097/00019605-199701000-00009
10.1097/00019605-199710000-00001
10.1097/00019605-199801000-00003
10.1097/00019605-199901000-00008
10.1097/00019605-199910000-00002
10.1097/00019605-200009010-00001
10.1097/00019605-200009020-00008
10.1097/00019605-200009020-00021
10.1097/00019605-200009030-00001
10.1097/00019605-200009030-00009
10.1097/00019605-200009040-00010
10.1097/00019605-200101000-00010
10.1097/00019605-200104000-00009
10.1097/00019605-200107000-00007
10.1097/00019605-200110000-00012
10.1097/00019605-200207000-00014
10.1097/00019605-200304000-00001
10.1097/00019605-200504000-00002
10.1097/00019606-199403010-00007
10.1097/00019606-199509000-00005
10.1097/00019606-199708000-00005
