10.1051/parasite/2018017	1776-1042
10.1051/parasite/2018021	1776-1042
10.1051/parasite/2018022	1776-1042
10.1051/proc/201444001	1270-900X
10.1051/proc:071703	1270-900X
10.1051/proc:082508	1270-900X
10.1051/ps/2012014	1292-8100
10.1051/ps:1998104	1292-8100
10.1051/ps:2003001	1292-8100
10.1051/ps:2006001	1292-8100
10.1051/radiopro:2001105	0033-8451
10.1051/radium:0190800508022500	0370-3223
10.1051/radium:0190800508024001	0370-3223
10.1051/radium:01911008010035601	0370-3223
10.1051/radium:0191200908027601	0370-3223
10.1051/rnd:19700614	0003-388X
10.1051/rnd:19760608	0003-388X
10.1051/rnd:19770814	0003-388X
10.1051/rnd:19790801	0003-388X
10.1051/rnd:19800413	0181-1916
10.1051/rnd:19800505	0181-1916
10.1051/rnd:19830114	0181-1916
10.1051/rnd:19880307	0181-1916
10.1051/rnd:19880705	0181-1916
10.1051/rnd:19950204	0926-5287
10.1051/rnd:2003021	0926-5287
10.1051/rnd:2004033	0926-5287
10.1051/rnd:2004052	0926-5287
10.1051/rnd:2004052&Itemid=129	null
10.1051/rnd:2005001	0926-5287
10.1051/rnd:2005046	0926-5287
10.1051/rnd:2005047	0926-5287
10.1051/rnd:2006002	0926-5287
10.1051/rnd:2006029	0926-5287
10.1051/sfn/201112010	2107-7223
10.1051/shsconf/20140801207	2261-2424
10.1051/shsconf/20162902032	2261-2424
10.1051/sicotj/2018002	2426-8887
10.1051/sm/2012020	2118-5735
10.1051/swsc/2013053	2115-7251
10.1051/swsc/2015017	2115-7251
10.1051/vetres/2009016	0928-4249
10.1051/vetres/2009020	0928-4249
10.1051/vetres/2009064	0928-4249
10.1051/vetres/2009075	0928-4249
10.1051/vetres/2010007	0928-4249
10.1051/vetres/2010016	0928-4249
10.1051/vetres/2010018	0928-4249
10.1051/vetres/2010022	0928-4249
10.1051/vetres/2010029	0928-4249
10.1051/vetres/2010033	0928-4249
10.1051/vetres/2010037	0928-4249
10.1051/vetres:2001141	0928-4249
10.1051/vetres:2002002	0928-4249
10.1051/vetres:2002036	0928-4249
10.1051/vetres:2002045	0928-4249
10.1051/vetres:2003028	0928-4249
10.1051/vetres:2004016	0928-4249
10.1051/vetres:2004019	0928-4249
10.1051/vetres:2004023	0928-4249
10.1051/vetres:2004025	0928-4249
10.1051/vetres:2004065	0928-4249
10.1051/vetres:2005003	0928-4249
10.1051/vetres:2005004	0928-4249
10.1051/vetres:2005012	0928-4249
10.1051/vetres:2005045	0928-4249
10.1051/vetres:2005053	0928-4249
10.1051/vetres:2006010	0928-4249
10.1051/vetres:2006055	0928-4249
10.1051/vetres:2006056	0928-4249
10.1051/vetres:2006058	0928-4249
10.1051/vetres:2006059	0928-4249
10.1051/vetres:2006060	0928-4249
10.1051/vetres:2006062	0928-4249
10.1051/vetres:2006063	0928-4249
10.1051/vetres:2007048	0928-4249
10.1051/vetres:2008010	0928-4249
10.1051/wqual/2007008	1818-8710
10.1053/J.SEMVASCSURG.2010.05.001	0895-7967
10.1053/S0026-0495(03)00294-4	0026-0495
10.1053/S0046-8177(03)00431-3	0046-8177
10.1053/S1744-1870(06)70207-4	1744-1870
10.1053/SCNP00100315	null
10.1053/SCNP00200015	null
10.1053/XV.2000.5590	1074-2484
10.1053/adnc.2002.33542	1536-0903
10.1053/adpa.2000.20755	1092-9134
10.1053/adpa.2000.8133	1092-9134
10.1053/adpa.2001.23033	1092-9134
10.1053/adpa.2002.30606	1092-9134
10.1053/adpa.2002.32381	1092-9134
10.1053/adpa.2003.50004	1092-9134
10.1053/adpa.2003.50005	1092-9134
10.1053/ai.1994.v94.a56006	0091-6749
10.1053/ajcd.2001.28697	1046-199X
10.1053/ajcd.2001.29549	1046-199X
10.1053/ajcd.2002.30728	1046-199X
10.1053/ajem.2000.16302	0735-6757
10.1053/ajem.2000.16313	0735-6757
10.1053/ajem.2000.18036	0735-6757
10.1053/ajem.2000.9265	0735-6757
10.1053/ajem.2001.18029	0735-6757
10.1053/ajem.2001.21315	0735-6757
10.1053/ajem.2001.22665	0735-6757
10.1053/ajem.2001.24471	0735-6757
10.1053/ajem.2001.25272	0735-6757
10.1053/ajem.2001.25772	0735-6757
10.1053/ajem.2001.25773	0735-6757
10.1053/ajem.2001.28326	0735-6757
10.1053/ajem.2002.31146	0735-6757
10.1053/ajem.2002.32630	0735-6757
10.1053/ajem.2002.32643	0735-6757
10.1053/ajem.2002.35710	0735-6757
10.1053/ajem.2003.50008	0735-6757
10.1053/ajem.2003.50021	0735-6757
10.1053/ajkd.1998.v31.pm9506679	0272-6386
10.1053/ajkd.2001.20745	0272-6386
10.1053/ajkd.2001.27689	0272-6386
10.1053/ajkd.2001.29216	0272-6386
10.1053/ajkd.2001.29229	0272-6386
10.1053/ajkd.2002.29873	0272-6386
10.1053/ajkd.2002.29875	0272-6386
10.1053/ajkd.2002.32764	0272-6386
10.1053/ajkd.2002.33932	0272-6386
10.1053/ajkd.2002.34487	0272-6386
10.1053/ajkd.2002.34538	0272-6386
10.1053/ajkd.2002.34890	0272-6386
10.1053/ajkd.2002.35676	0272-6386
10.1053/ajkd.2002.36328	0272-6386
10.1053/ajkd.2002.36853	0272-6386
10.1053/ajkd.2003.50029	0272-6386
10.1053/ajkd.2003.50047	0272-6386
10.1053/ajot.2001.26495	0196-0709
10.1053/apmr.2001.0820793	0003-9993
10.1053/apmr.2001.18052	0003-9993
10.1053/apmr.2001.21511	0003-9993
10.1053/apmr.2001.21948	0003-9993
10.1053/apmr.2001.22192	0003-9993
10.1053/apmr.2001.22353	0003-9993
10.1053/apmr.2001.22622	0003-9993
10.1053/apmr.2001.23853	0003-9993
10.1053/apmr.2001.24286	0003-9993
10.1053/apmr.2001.25905	0003-9993
10.1053/apmr.2002.27333	0003-9993
10.1053/apmr.2002.30622	0003-9993
10.1053/apmr.2002.32155	0003-9993
10.1053/apmr.2002.33102	0003-9993
10.1053/apmr.2002.33730	0003-9993
10.1053/apmr.2002.33985	0003-9993
10.1053/apmr.2002.34603	0003-9993
10.1053/apmr.2002.35108	0003-9993
10.1053/apmr.2003.50052	0003-9993
10.1053/apmr.2003.50144	0003-9993
10.1053/apnr.2000.9231	0897-1897
10.1053/bbmt.2001.v7.pm11669214	1083-8791
10.1053/bbmt.2001.v7.pm11787530	1083-8791
10.1053/bbmt.2003.50026	1083-8791
10.1053/bean.2000.0079	1521-6896
10.1053/bean.2002.0264	1521-6896
10.1053/beem.2000.0119	1521-690X
10.1053/beem.2001.0120	1521-690X
10.1053/beem.2001.0149	1521-690X
10.1053/beem.2001.0166	1521-690X
10.1053/beem.2002.0211	1521-690X
10.1053/beem.2002.0218	1521-690X
10.1053/bega.1999.0057	1521-6918
10.1053/bega.1999.0065	1521-6918
10.1053/bega.2000.0103	1521-6918
10.1053/bega.2001.0236	1521-6918
10.1053/bega.2002.0342	1521-6918
10.1053/bega.2002.0349	1521-6918
10.1053/bega.2003.0361	1521-6918
10.1053/beha.1999.0030	1521-6926
10.1053/beha.1999.0047	1521-6926
10.1053/beha.1999.0055	1521-6926
10.1053/beha.1999.0059	1521-6926
10.1053/beha.2000.0061	1521-6926
10.1053/beha.2001.0142	1521-6926
10.1053/beha.2001.0158	1521-6926
10.1053/beog.2001.0259	1521-6934
10.1053/beog.2002.0331	1521-6934
10.1053/berh.1999.0041	1521-6942
10.1053/berh.2000.0087	1521-6942
10.1053/berh.2000.0089	1521-6942
10.1053/berh.2001.0188	1521-6942
10.1053/berh.2001.0195	1521-6942
10.1053/berh.2002.0243	1521-6942
10.1053/berh.2002.0258	1521-6942
10.1053/clon.2002.0174	0936-6555
10.1053/comp.2000.16560	0010-440X
10.1053/comp.2001.19749	0010-440X
10.1053/comp.2001.19752	0010-440X
10.1053/comp.2001.24588	0010-440X
10.1053/comp.2002.29849	0010-440X
10.1053/comp.2002.29851	0010-440X
10.1053/comp.2002.29856	0010-440X
10.1053/comp.2002.30797	0010-440X
10.1053/comp.2002.34628	0010-440X
10.1053/cp.1999.v66.100453001	0009-9236
10.1053/cp.1999.v66.103277001	0009-9236
10.1053/crad.1999.0319	0009-9260
10.1053/crad.1999.0369	0009-9260
10.1053/crad.2000.0510	0009-9260
10.1053/crad.2000.0546	0009-9260
10.1053/crad.2001.0764	0009-9260
10.1053/crad.2001.0836	0009-9260
10.1053/crad.2002.0945	0009-9260
10.1053/crad.2002.1120	0009-9260
10.1053/ctrv.1998.0107	0305-7372
10.1053/ctrv.1999.0119	0305-7372
10.1053/ctrv.2000.0170	0305-7372
10.1053/ctrv.2000.0193	0305-7372
10.1053/ctrv.2000.0210	0305-7372
10.1053/ejpn.2000.0428	1090-3798
10.1053/ejpn.2000.0429	1090-3798
10.1053/ejpn.2001.0469	1090-3798
10.1053/ejpn.2002.0593	1090-3798
10.1053/ejso.1999.0936	0748-7983
10.1053/ejso.1999.1018	0748-7983
10.1053/ejso.2001.1151	0748-7983
10.1053/ejso.2002.1275	0748-7983
10.1053/ejvs.1999.0843	1078-5884
10.1053/ejvs.2000.1141	1078-5884
10.1053/ejvs.2000.1217	1078-5884
10.1053/ejvs.2001.1347	1078-5884
10.1053/ejvs.2002.1633	1078-5884
10.1053/ejvs.2002.1830	1078-5884
10.1053/ejvs.2002.1911	1078-5884
10.1053/euhj.1998.1194	0195-668X
10.1053/euhj.1998.1350	0195-668X
10.1053/euhj.1999.1718	0195-668X
10.1053/euhj.1999.1907	0195-668X
10.1053/euhj.1999.1990	0195-668X
10.1053/euhj.1999.1994	0195-668X
10.1053/euhj.1999.2025	0195-668X
10.1053/euhj.2000.2142	0195-668X
10.1053/euhj.2000.2148	0195-668X
10.1053/euhj.2000.2195	0195-668X
10.1053/euhj.2000.2339	0195-668X
10.1053/euhj.2000.2476	0195-668X
10.1053/euhj.2000.2499	0195-668X
10.1053/euhj.2001.2665	0195-668X
10.1053/euhj.2002.3255	0195-668X
10.1053/euhj.2002.3305	0195-668X
10.1053/eujp.2001.0324	1090-3801
10.1053/eupc.1999.0033	1099-5129
10.1053/gast.1996.v110.agast960614	0016-5085
10.1053/gast.1996.v110.pm8608879	0016-5085
10.1053/gast.1996.v110.pm8608886	0016-5085
10.1053/gast.1996.v110.pm8608894	0016-5085
10.1053/gast.1996.v110.pm8612997	0016-5085
10.1053/gast.1996.v111.pm8690198	0016-5085
10.1053/gast.1997.v112.agast970594	0016-5085
10.1053/gast.1997.v112.pm9024293	0016-5085
10.1053/gast.1997.v112.pm9024300	0016-5085
10.1053/gast.1997.v112.pm9041240	0016-5085
10.1053/gast.1997.v112.pm9178672	0016-5085
10.1053/gast.1997.v112.pm9178675	0016-5085
10.1053/gast.1997.v112.pm9178676	0016-5085
10.1053/gast.1997.v113.pm9247454	0016-5085
10.1053/gast.1997.v113.pm9247460	0016-5085
10.1053/gast.1997.v113.pm9247466	0016-5085
10.1053/gast.1997.v113.pm9322498	0016-5085
10.1053/gast.1997.v113.pm9352853	0016-5085
10.1053/gast.1997.v113.pm9352883	0016-5085
10.1053/gast.1997.v113.pm9352884	0016-5085
10.1053/gast.2000.16489	0016-5085
10.1053/gast.2000.16507	0016-5085
10.1053/gast.2000.16511	0016-5085
10.1053/gast.2000.18017	0016-5085
10.1053/gast.2000.19269	0016-5085
10.1053/gast.2000.20189	0016-5085
10.1053/gast.2000.20196	0016-5085
10.1053/gast.2000.20219	0016-5085
10.1053/gast.2000.20227	0016-5085
10.1053/gast.2000.20229	0016-5085
10.1053/gast.2000.20235	0016-5085
10.1053/gast.2000.20390	0016-5085
10.1053/gast.2000.20392	0016-5085
10.1053/gast.2000.8555	0016-5085
10.1053/gast.2001.20914	0016-5085
10.1053/gast.2001.21166	0016-5085
10.1053/gast.2001.21193	0016-5085
10.1053/gast.2001.21201	0016-5085
10.1053/gast.2001.21204	0016-5085
10.1053/gast.2001.21207	0016-5085
10.1053/gast.2001.23947	0016-5085
10.1053/gast.2001.23984	0016-5085
10.1053/gast.2001.24055	0016-5085
10.1053/gast.2001.24804	0016-5085
10.1053/gast.2001.24880	0016-5085
10.1053/gast.2001.25117	0016-5085
10.1053/gast.2001.28655	0016-5085
10.1053/gast.2001.28674	0016-5085
10.1053/gast.2001.28704	0016-5085
10.1053/gast.2001.29618	0016-5085
10.1053/gast.2001.29673	0016-5085
10.1053/gast.2002.1231440	0016-5085
10.1053/gast.2002.30329	0016-5085
10.1053/gast.2002.30770	0016-5085
10.1053/gast.2002.32364	0016-5085
10.1053/gast.2002.32392	0016-5085
10.1053/gast.2002.32415	0016-5085
10.1053/gast.2002.32959	0016-5085
10.1053/gast.2002.32980	0016-5085
10.1053/gast.2002.33022	0016-5085
10.1053/gast.2002.33575	0016-5085
10.1053/gast.2002.33583	0016-5085
10.1053/gast.2002.33606	0016-5085
10.1053/gast.2002.34154	0016-5085
10.1053/gast.2002.34225	0016-5085
10.1053/gast.2002.34233	0016-5085
10.1053/gast.2002.34750	0016-5085
10.1053/gast.2002.34780	0016-5085
10.1053/gast.2002.34786	0016-5085
10.1053/gast.2002.36000	0016-5085
10.1053/gast.2002.36028	0016-5085
10.1053/gast.2002.36061	0016-5085
10.1053/gast.2002.36572	0016-5085
