10.4137/BECB.S34255
10.4159/DLCL.augustine-city_god_pagans.1957
10.4159/DLCL.caesar-civil_wars.1914
10.4159/DLCL.callimachus-fragments_uncertain_location.1973
10.4159/DLCL.dio_cassius-roman_history.1914
10.4159/DLCL.diogenes_laertius-lives_eminent_philosophers_book_ii_chapte
10.4159/DLCL.dionysius_halicarnassus-roman_antiquities.1937
10.4159/DLCL.hermas-shepherd.2003
10.4159/DLCL.hippocrates_cos-airs_waters_places.1923
10.4159/DLCL.hippocrates_cos-oath.1923
10.4159/DLCL.josephus-jewish_antiquities.1930
10.4159/DLCL.josephus-jewish_war.1927
10.4159/DLCL.josephus-life.1926
10.4159/DLCL.livy-history_rome_1.1919
10.4159/DLCL.livy-history_rome_summaries.1959
10.4159/DLCL.marcus_tullius_cicero-de_officiis.1913
10.4159/DLCL.marcus_tullius_cicero-de_re_publica.1928
10.4159/DLCL.marcus_tullius_cicero-in_catilinam_i_iv.1976
10.4159/DLCL.marcus_tullius_cicero-philippic_8.2010
10.4159/DLCL.marcus_tullius_cicero-pro_milone.1931
10.4159/DLCL.marcus_tullius_cicero-pro_rabirio_perduellionis.1927
10.4159/DLCL.ovid-fasti.1931
10.4159/DLCL.pausanias-description_greece.1918
10.4159/DLCL.plutarch-lives_antony.1920
10.4159/DLCL.plutarch-lives_caesar.1919
10.4159/DLCL.plutarch-lives_cicero.1919
10.4159/DLCL.plutarch-lives_pompey.1917
10.4159/DLCL.plutarch-lives_romulus.1914
10.4159/DLCL.plutarch-lives_tiberius_gaius_gracchus.1921
10.4159/DLCL.sallust-war_catiline.2013
10.4159/DLCL.seneca_younger-de_beneficiis.1935
10.4159/DLCL.strabo-geography.1917
10.4159/DLCL.suetonius-lives_caesars_book_i_deified_julius.1914
10.4159/DLCL.theophrastus-enquiry_plants.1916
10.4159/DLCL.valerius_maximus-memorable_doings_sayings.2000
10.4159/harvard.9780674067424
10.4159/harvard.9780674366701.c141
10.4159/harvard.9780674726215
10.4161/15384101.2014.980641
10.4161/19336918.2014.994919
10.4161/19336950.2014.950537
10.4161/19336950.2014.954224
10.4161/19336950.2014.985478
10.4161/19420862.2015.988944
10.4161/19420889.2014.970502
10.4161/19420889.2014.992746
10.4161/19490992.2014.987581
10.4161/21505594.2014.981486
10.4161/21505594.2014.989795
10.4161/21541248.2014.973757
10.4161/21541264.2014.967599
10.4161/21565562.2014.979061
10.4161/21597081.2014.975540
10.4161/2162402X.2014.974411
10.4161/2162402X.2014.989762
10.4161/21645515.2014.973317
10.4161/21645515.2014.973323
10.4161/23288604.2014.995005
10.4161/23328940.2014.982049
10.4161/23328940.2014.988524
10.4161/23723556.2014.989133
10.4161/adip.21496
10.4161/adip.26082
10.4161/adip.26896
10.4161/auto.1.2.1859
10.4161/auto.1.3.2017
10.4161/auto.19227
10.4161/auto.19469
10.4161/auto.19653
10.4161/auto.21459
10.4161/auto.21857
10.4161/auto.22161
10.4161/auto.22742
10.4161/auto.23117
10.4161/auto.2387
10.4161/auto.24069
10.4161/auto.24371
10.4161/auto.24544
10.4161/auto.26563
10.4161/auto.26787
10.4161/auto.26838
10.4161/auto.26916
10.4161/auto.2695
10.4161/auto.27163
10.4161/auto.2730
10.4161/auto.27345
10.4161/auto.28175
10.4161/auto.28259
10.4161/auto.2857
10.4161/auto.29640
10.4161/auto.3269
10.4161/auto.3437
10.4161/auto.4239
10.4161/auto.4713
10.4161/auto.5.1.7174
10.4161/auto.5.2.7445
10.4161/auto.5.5.8249
10.4161/auto.5.5.8505
10.4161/auto.5.7.9296
10.4161/auto.5050
10.4161/auto.5190
10.4161/auto.5407
10.4161/auto.5604
10.4161/auto.5973
10.4161/auto.6.4.11863
10.4161/auto.6.7.13335
10.4161/auto.6398
10.4161/auto.6496
10.4161/auto.6555
10.4161/auto.6566
10.4161/auto.7.10.15904
10.4161/auto.7.12.17877
10.4161/auto.7.12.18315
10.4161/auto.7.3.14348
10.4161/auto.7.3.14487
10.4161/auto.7.7.14733
10.4161/auto.7.8.15821
10.4161/auto.7066
10.4161/auto.7142
10.4161/auto.8709
10.4161/bact.1.2.15845
10.4161/bact.1.3.16591
10.4161/bact.23146
10.4161/bact.23857
10.4161/bact.24767
10.4161/bact.25589
10.4161/bact.25697
10.4161/bact.27336
10.4161/bact.28365
10.4161/bact.29009
10.4161/bbug.1.6.13257
10.4161/bbug.2.3.15285
10.4161/bioa.1.1.14429
10.4161/bioa.1.2.15807
10.4161/bioa.21758
10.4161/bioa.26133
10.4161/bioa.26134
10.4161/bioa.26259
10.4161/bioa.29766
10.4161/bioe.22462
10.4161/bioe.22856
10.4161/bioe.23640
10.4161/biom.20710
10.4161/cam.1.2.4488
10.4161/cam.1.4.5448
10.4161/cam.22139
10.4161/cam.29387
10.4161/cam.3.2.7403
10.4161/cam.3.2.8397
10.4161/cam.3.4.9246
10.4161/cam.36224
10.4161/cam.4.1.10882
10.4161/cam.4.1.10973
10.4161/cam.4.3.11606
10.4161/cam.4.4.13489
10.4161/cam.5.4.16915
10.4161/cbt.1.1.37
10.4161/cbt.1.4.23
10.4161/cbt.1.5.158
10.4161/cbt.1.5.159
10.4161/cbt.1.5.162
10.4161/cbt.1.5.167
10.4161/cbt.1.5.222
10.4161/cbt.1.5.225
10.4161/cbt.10.10.13236
10.4161/cbt.10.10.14010
10.4161/cbt.10.12.13432
10.4161/cbt.10.3.12548
10.4161/cbt.10.7.13151
10.4161/cbt.10.8.13083
10.4161/cbt.10.9.13234
10.4161/cbt.12.3.16260
10.4161/cbt.12.7.16475
10.4161/cbt.12.7.18059
10.4161/cbt.19589
10.4161/cbt.199
10.4161/cbt.2.2.282
10.4161/cbt.2.2.351
10.4161/cbt.2.3.360
10.4161/cbt.2.4.451
10.4161/cbt.2.4.479
10.4161/cbt.2.5.511
10.4161/cbt.2.6.678
10.4161/cbt.213
10.4161/cbt.22020
10.4161/cbt.22275
10.4161/cbt.23759
10.4161/cbt.26724
10.4161/cbt.27350
10.4161/cbt.28164
10.4161/cbt.28843
10.4161/cbt.29220
10.4161/cbt.3.1.561
10.4161/cbt.3.1.686
10.4161/cbt.3.3.698
10.4161/cbt.3.4.724
10.4161/cbt.3.8.1068
10.4161/cbt.3.8.1108
10.4161/cbt.310
10.4161/cbt.4.1.1375
10.4161/cbt.4.1.1380
10.4161/cbt.4.1.1474
10.4161/cbt.4.11.2085
10.4161/cbt.4.11.2090
10.4161/cbt.4.12.2355
10.4161/cbt.4.5.1699
10.4161/cbt.4.5.1820
10.4161/cbt.4.7.1802
10.4161/cbt.5.1.2288
10.4161/cbt.5.10.3296
10.4161/cbt.5.12.3351
10.4161/cbt.5.12.3469
10.4161/cbt.5.2.2429
10.4161/cbt.5.3.2380
10.4161/cbt.5.3.2381
10.4161/cbt.5.3.2384
10.4161/cbt.5.4.2477
10.4161/cbt.5.4.2521
10.4161/cbt.5.4.2748
10.4161/cbt.5.6.2708
10.4161/cbt.5.7.3155
10.4161/cbt.5.8.2880
10.4161/cbt.5.9.3151
10.4161/cbt.5.9.3175
10.4161/cbt.5.9.3370
10.4161/cbt.6.12.5161
10.4161/cbt.6.2.3624
10.4161/cbt.6.3.3704
10.4161/cbt.6.3.3904
10.4161/cbt.6.7.4704
10.4161/cbt.6.8.4382
10.4161/cbt.6.8.4383
10.4161/cbt.6.8.4486
10.4161/cbt.7.1.5198
10.4161/cbt.7.2.5297
10.4161/cbt.7.2.5745
10.4161/cbt.7.4.5535
10.4161/cbt.7.5.6097
10.4161/cbt.7.7.6192
10.4161/cbt.7.7.6199
10.4161/cbt.7.9.6427
10.4161/cbt.72
10.4161/cbt.8.1.7090
10.4161/cbt.8.1.7469
10.4161/cbt.8.11.8874
10.4161/cbt.8.16.8950
10.4161/cbt.8.3.8101
10.4161/cbt.8.4.7338
10.4161/cbt.8.6.7594
10.4161/cbt.8.7.8140
10.4161/cbt.8.8.7779
10.4161/cbt.8.9.8210
10.4161/cbt.8.9.8899
10.4161/cbt.9.5.11310
10.4161/cbt.9.7.11267
10.4161/cbt.9.7.11846
10.4161/cc.1.4.139
10.4161/cc.1.6.271
10.4161/cc.10.1.14243
10.4161/cc.10.10.15514
10.4161/cc.10.10.15519
10.4161/cc.10.10.15562
10.4161/cc.10.11.15777
10.4161/cc.10.13.16352
10.4161/cc.10.15.16312
10.4161/cc.10.15.16531
10.4161/cc.10.15.16776
10.4161/cc.10.17.16745
10.4161/cc.10.17.17011
10.4161/cc.10.17.17181
10.4161/cc.10.18.17435
10.4161/cc.10.20.17528
10.4161/cc.10.20.17817
10.4161/cc.10.21.18094
10.4161/cc.10.22.18107
10.4161/cc.10.22.18302
10.4161/cc.10.23.18385
10.4161/cc.10.24.18552
10.4161/cc.10.6.14907
10.4161/cc.10.8.15363
10.4161/cc.11.1.18576
10.4161/cc.11.1.18793
10.4161/cc.11.2.18785
10.4161/cc.11.2.18995
10.4161/cc.11.5.19452
10.4161/cc.11.6.19451
10.4161/cc.11.6.19559
10.4161/cc.19956
10.4161/cc.19978
10.4161/cc.2.4.433
10.4161/cc.2.4.468
10.4161/cc.2.5.461
10.4161/cc.2.5.482
10.4161/cc.2.5.498
10.4161/cc.2.6.566
10.4161/cc.2.6.576
10.4161/cc.20140
10.4161/cc.20279
10.4161/cc.20414
10.4161/cc.20423
10.4161/cc.20810
10.4161/cc.20878
10.4161/cc.20898
10.4161/cc.21018
10.4161/cc.21105
10.4161/cc.21927
10.4161/cc.22068
10.4161/cc.22137
10.4161/cc.22468
10.4161/cc.22575
10.4161/cc.23422
10.4161/cc.23599
10.4161/cc.23723
10.4161/cc.23824
10.4161/cc.23881
10.4161/cc.25266
10.4161/cc.25495
10.4161/cc.27407
10.4161/cc.27677
10.4161/cc.27679
10.4161/cc.28418
10.4161/cc.28759
10.4161/cc.29018
10.4161/cc.3.10.1163
10.4161/cc.3.11.1206
10.4161/cc.3.11.1213
10.4161/cc.3.12.1280
10.4161/cc.3.12.1281
10.4161/cc.3.12.1316
10.4161/cc.3.12.1345
10.4161/cc.3.2.645
10.4161/cc.3.2.651
10.4161/cc.3.3.672
10.4161/cc.3.3.722
10.4161/cc.3.4.792
10.4161/cc.3.5.825
10.4161/cc.3.7.947
10.4161/cc.3.7.972
10.4161/cc.3.8.1062
10.4161/cc.3.8.988
10.4161/cc.3.9.1078
10.4161/cc.3.9.1151
10.4161/cc.4.1.1347
10.4161/cc.4.1.1360
10.4161/cc.4.10.2049
10.4161/cc.4.10.2107
10.4161/cc.4.11.2121
10.4161/cc.4.11.2124
10.4161/cc.4.11.2139
10.4161/cc.4.11.2142
10.4161/cc.4.11.2151
10.4161/cc.4.11.2187
10.4161/cc.4.11.2188
10.4161/cc.4.11.2192
10.4161/cc.4.12.2172
10.4161/cc.4.2.1468
10.4161/cc.4.3.1521
10.4161/cc.4.3.1538
10.4161/cc.4.3.1546
10.4161/cc.4.4.1607
10.4161/cc.4.6.1716
10.4161/cc.4.6.1744
10.4161/cc.4.7.1787
10.4161/cc.4.7.1800
10.4161/cc.4.8.1862
10.4161/cc.4.8.1900
10.4161/cc.4.8.1902
10.4161/cc.4.8.1918
10.4161/cc.4.9.1977
10.4161/cc.4.9.1981
10.4161/cc.4.9.1985
10.4161/cc.4.9.1994
10.4161/cc.4.9.2027
10.4161/cc.4.9.2040
10.4161/cc.4.9.2048
10.4161/cc.5.1.2266
10.4161/cc.5.1.2269
10.4161/cc.5.1.2305
10.4161/cc.5.10.2741
10.4161/cc.5.10.2747
10.4161/cc.5.10.2771
10.4161/cc.5.13.2924
10.4161/cc.5.14.2925
10.4161/cc.5.14.2978
10.4161/cc.5.14.2981
10.4161/cc.5.14.3008
10.4161/cc.5.14.3093
10.4161/cc.5.15.3123
10.4161/cc.5.15.3126
10.4161/cc.5.15.3149
10.4161/cc.5.15.3150
10.4161/cc.5.18.3211
10.4161/cc.5.19.3266
10.4161/cc.5.2.2367
10.4161/cc.5.20.3385
10.4161/cc.5.21.3395
10.4161/cc.5.21.3396
10.4161/cc.5.21.3403
10.4161/cc.5.21.3409
10.4161/cc.5.21.3428
10.4161/cc.5.22.3448
10.4161/cc.5.22.3500
10.4161/cc.5.24.3565
10.4161/cc.5.24.3566
10.4161/cc.5.3.2410
10.4161/cc.5.4.2439
10.4161/cc.5.5.2538
10.4161/cc.5.6.2560
10.4161/cc.5.8.2635
10.4161/cc.5.8.2637
10.4161/cc.5.8.2641
10.4161/cc.5.8.2685
10.4161/cc.5.8.2686
10.4161/cc.5.8.2691
10.4161/cc.5.8.2692
10.4161/cc.6.1.3668
10.4161/cc.6.1.3669
10.4161/cc.6.1.3688
10.4161/cc.6.10.4225
10.4161/cc.6.10.4231
10.4161/cc.6.11.4276
10.4161/cc.6.11.4297
10.4161/cc.6.11.4298
10.4161/cc.6.11.4299
10.4161/cc.6.13.4336
10.4161/cc.6.13.4356
10.4161/cc.6.13.4442
10.4161/cc.6.13.4453
10.4161/cc.6.13.4455
10.4161/cc.6.13.4467
10.4161/cc.6.14.4493
10.4161/cc.6.15.4520
10.4161/cc.6.16.4549
10.4161/cc.6.16.4601
10.4161/cc.6.17.4632
10.4161/cc.6.18.4751
10.4161/cc.6.2.3706
10.4161/cc.6.2.3722
10.4161/cc.6.2.3732
10.4161/cc.6.2.3733
10.4161/cc.6.2.3741
10.4161/cc.6.2.3742
10.4161/cc.6.2.3788
10.4161/cc.6.20.5079
10.4161/cc.6.21.4845
10.4161/cc.6.22.4900
10.4161/cc.6.24.5106
10.4161/cc.6.4.3854
10.4161/cc.6.5.3902
10.4161/cc.6.5.3928
10.4161/cc.6.6.3935
10.4161/cc.6.6.3981
10.4161/cc.6.6.3986
10.4161/cc.6.6.3987
10.4161/cc.6.6.4033
10.4161/cc.6.6.4035
10.4161/cc.6.7.4065
10.4161/cc.6.8.4108
10.4161/cc.6.8.4134
10.4161/cc.6390
10.4161/cc.7.10.5883
10.4161/cc.7.10.5951
10.4161/cc.7.11.5985
10.4161/cc.7.12.6023
