10.1142/S0218127406015970
10.1142/S0218127407017628
10.1142/S0218127407017732
10.1142/S0218127407018142
10.1142/S0218127407018245
10.1142/S021812740701835X
10.1142/S0218127408020288
10.1142/S0218127409023305
10.1142/S0218127410026241
10.1142/S0218127410026514
10.1142/S0218127410026563
10.1142/S0218127410027568
10.1142/S0218127410027854
10.1142/S0218127411028751
10.1142/S0218127411028763
10.1142/S0218127411029185
10.1142/S0218127413300024
10.1142/S0218127413500752
10.1142/S0218127414300237
10.1142/S0218127414400021
10.1142/S0218127416501261
10.1142/S0218127417300385
10.1142/S0218127491000671
10.1142/S0218127495000466
10.1142/S0218127498000607
10.1142/S0218127499001383
10.1142/S0218194014500223
10.1142/S0218194092000038
10.1142/S0218194098000091
10.1142/S0218195900000358
10.1142/S021819590300127X
10.1142/S0218195904001433
10.1142/S0218195904001500
10.1142/S0218195905001592
10.1142/S0218195905001622
10.1142/S0218195905001828
10.1142/S0218195905001877
10.1142/S021819590600204X
10.1142/S0218195906002117
10.1142/S0218195907002276
10.1142/S021819590800260X
10.1142/S0218195911003767
10.1142/S021819591250015X
10.1142/S0218195913500076
10.1142/S0218195914600103
10.1142/S0218195992000020
10.1142/S0218195992000081
10.1142/S0218195992000147
10.1142/S0218195994000215
10.1142/S0218195995000064
10.1142/S0218195995000179
10.1142/S021819599600006X
10.1142/S0218195996000204
10.1142/S0218195996000228
10.1142/S0218195999000303
10.1142/S0218196701000425
10.1142/S0218196702001115
10.1142/S0218196705002669
10.1142/S0218196707003548
10.1142/S0218202506001510
10.1142/S0218213005002041
10.1142/S0218213007003205
10.1142/S0218213011000528
10.1142/S0218213012500157
10.1142/S0218216501000834
10.1142/S0218216501000913
10.1142/S0218216501001050
10.1142/S0218216501001360
10.1142/S0218216501001402
10.1142/S021821650400310X
10.1142/S0218216504003524
10.1142/S0218216504003652
10.1142/S0218216505003774
10.1142/S0218216505004044
10.1142/S0218216505004056
10.1142/S0218216505004196
10.1142/S0218216506004324
10.1142/S0218216507005233
10.1142/S0218216507005294
10.1142/S0218216508006518
10.1142/S021821650800652X
10.1142/S0218216509007361
10.1142/S0218216510008510
10.1142/S0218216511008966
10.1142/S0218216511009601
10.1142/S0218216514500138
10.1142/S0218216592000203
10.1142/S021821659400006X
10.1142/S0218216595000041
10.1142/S021821659600014X
10.1142/S0218216597000121
10.1142/S0218216597000170
10.1142/S0218271801000822
10.1142/S0218271801000925
10.1142/S0218271801001384
10.1142/S0218271802001330
10.1142/S0218271802002025
10.1142/S0218271802002037
10.1142/S021827180200261X
10.1142/S0218271802002876
10.1142/S021827180200302X
10.1142/S0218271803002366
10.1142/S0218271803004304
10.1142/S0218271804005377
10.1142/S0218271804005900
10.1142/S0218271804006279
10.1142/S0218271804006383
10.1142/S0218271804006425
10.1142/S0218271804006449
10.1142/S0218271804006462
10.1142/S0218271804006619
10.1142/S0218271805005955
10.1142/S0218271805006729
10.1142/S0218271805006961
10.1142/S0218271805008157
10.1142/S0218271806007663
10.1142/S0218271806008218
10.1142/S0218271806008462
10.1142/S0218271806008486
10.1142/S021827180600853X
10.1142/S0218271806009091
10.1142/S021827180600942X
10.1142/S021827180701122X
10.1142/S0218271808012553
10.1142/S0218271808013972
10.1142/S0218271809014856
10.1142/S021827180901500X
10.1142/S0218271809015333
10.1142/S0218271809015746
10.1142/S0218271810017160
10.1142/S0218271810018335
10.1142/S0218271810018529
10.1142/S0218271811018883
10.1142/S0218271811018937
10.1142/S0218271811019335
10.1142/S0218271811020354
10.1142/S0218271811020561
10.1142/S0218271811020743
10.1142/S0218271812300030
10.1142/S0218271813300206
10.1142/S0218271813410174
10.1142/S0218271813500120
10.1142/S021827181350020X
10.1142/S0218271813500545
10.1142/S0218271813500818
10.1142/S0218271814300110
10.1142/S021827181430016X
10.1142/S0218271814300262
10.1142/S0218271814410016
10.1142/S0218271814420176
10.1142/S0218271814420267
10.1142/S0218271814440064
10.1142/S0218271815440010
10.1142/S0218271816300317
10.1142/S0218271816400162
10.1142/S021827181750119X
10.1142/S0218271893000246
10.1142/S0218271893000325
10.1142/S0218271896000473
10.1142/S0218271899000213
10.1142/S0218301304002028
10.1142/S0218301306003916
10.1142/S0218301306004028
10.1142/S0218301307008082
10.1142/S0218301309012124
10.1142/S021830130901280X
10.1142/S0218301309013415
10.1142/S0218301310014662
10.1142/S021830131001490X
10.1142/S0218301310016521
10.1142/S0218301311020186
10.1142/S021830131250005X
10.1142/S021830131330018X
10.1142/S0218301313300191
10.1142/S0218301313500274
10.1142/S0218301314300070
10.1142/S0218301314500499
10.1142/S0218301315500603
10.1142/S0218301316500798
10.1142/S0218301317500033
10.1142/S0218301396000062
10.1142/S0218301397000299
10.1142/S0218339010003408
10.1142/S0218339010003470
10.1142/S0218339010003652
10.1142/S0218348X01000828
10.1142/S0218348X03001665
10.1142/S0218348X05002908
10.1142/S0218348X0700337X
10.1142/S0218348X08003880
10.1142/S0218348X10005020
10.1142/S0218348X11005476
10.1142/S0218348X94000739
10.1142/S0218348X95000692
10.1142/S0218348X99000050
10.1142/S0218348X99000098
10.1142/S0218396X11004298
10.1142/S0218488501000831
10.1142/S021848851340014X
10.1142/S0218488598000094
10.1142/S0218495806000155
10.1142/S0218495899000169
10.1142/S0218625X9700050X
10.1142/S0218625X98001444
10.1142/S0218625X98001614
10.1142/S0218654305000761
10.1142/S0218810403001480
10.1142/S0218810404002133
10.1142/S021881041100500X
10.1142/S0218810412500190
10.1142/S0218810412720197
10.1142/S0218810414300058
10.1142/S0218810415400018
10.1142/S0218810415400092
10.1142/S0218843007001640
10.1142/S0218843008001944
10.1142/S0219024901000900
10.1142/S0219024902001511
10.1142/S021902491550020X
10.1142/S0219025702000833
10.1142/S0219025705001834
10.1142/S0219025706002305
10.1142/S0219030303002623
10.1142/S0219030312000420
10.1142/S0219061305000420
10.1142/S0219061313500062
10.1142/S0219091514500234
10.1142/S0219198906001144
10.1142/S0219199715500388
10.1142/S0219477502000798
10.1142/S0219477502000919
10.1142/S0219477507003829
10.1142/S0219477510000253
10.1142/S0219477511000521
10.1142/S0219477515500200
10.1142/S0219477517710018
10.1142/S0219493705001304
10.1142/S0219493718500211
10.1142/S0219498802000227
10.1142/S0219498807001990
10.1142/S0219498808003041
10.1142/S0219498809003485
10.1142/S0219498815400071
10.1142/S0219498815400101
10.1142/S0219498815500097
10.1142/S0219498815500668
10.1142/S0219519403000715
10.1142/S0219519411004666
10.1142/S0219519411004757
10.1142/S0219519415500888
10.1142/S0219525903000724
10.1142/S0219525903000931
10.1142/S0219525903001079
10.1142/S0219525906000884
10.1142/S0219525907000945
10.1142/S0219525908001830
10.1142/S0219525911003451
10.1142/S0219525912500725
10.1142/S0219525913500045
10.1142/S0219530507000857
10.1142/S0219530512500108
10.1142/S0219581X09006328
10.1142/S0219581X15500313
10.1142/S0219607705000127
10.1142/S0219607710000449
10.1142/S021962200200021X
10.1142/S0219622016300019
10.1142/S0219635203000263
10.1142/S0219635204000415
10.1142/S0219635205000999
10.1142/S0219635206001112
10.1142/S0219635209002113
10.1142/S0219635210002512
10.1142/S0219635211002786
10.1142/S0219649212500165
10.1142/S0219720003000174
10.1142/S0219720003000186
10.1142/S0219720004000661
10.1142/S0219720005001089
10.1142/S0219720006001862
10.1142/S0219720008003278
10.1142/S0219720008003643
10.1142/S0219720009004023
10.1142/S0219720010004586
10.1142/S0219720010004847
10.1142/S0219720012310038
10.1142/S0219720013500017
10.1142/S0219747210000051
10.1142/S0219749903000279
10.1142/S0219749903000383
10.1142/S0219749904000419
10.1142/S0219749906001591
10.1142/S0219749909004839
10.1142/S0219749910006496
10.1142/S0219749911007319
10.1142/S0219749918500028
10.1142/S0219843607001138
10.1142/S0219876204000083
10.1142/S021987701100260X
10.1142/S0219887806001065
10.1142/S0219887806001259
10.1142/S0219887806001594
10.1142/S0219887807001928
10.1142/S0219887808003247
10.1142/S0219887809003746
10.1142/S0219887809003862
10.1142/S0219887810004701
10.1142/S0219887811005993
10.1142/S0219887813500035
10.1142/S0219887813500163
10.1142/S0219887814770015
10.1142/S0219887816500274
10.1142/S0219887816500365
10.1142/S0219891607001045
10.1142/S0578563405001239
10.1142/S0578563406001362
10.1142/S0578563408001788
10.1142/S1005386708000096
10.1142/S1013251116400014
10.1142/S1088424605000812
10.1142/S1088424610002689
10.1142/S1088424611004063
10.1142/S1230161214400010
10.1142/S136324690600289X
10.1142/S1363919601000312
10.1142/S1363919608001935
10.1142/S1363919608002035
10.1142/S1363919616400132
10.1142/S1402925111001441
10.1142/S146433320200111X
10.1142/S1464333214500240
10.1142/S1609945105000250
10.1142/S1756973709000098
10.1142/S1758825109000381
10.1142/S1793005707000689
10.1142/S1793005708001124
10.1142/S1793005709001246
10.1142/S1793005711002025
10.1142/S1793005712400017
10.1142/S1793005716500150
10.1142/S1793042105000315
10.1142/S1793042106000498
10.1142/S1793042108001316
10.1142/S1793042108001869
10.1142/S1793042109002031
10.1142/S1793042110003058
10.1142/S1793042110003125
10.1142/S179304211100423X
10.1142/S1793042111004782
10.1142/S1793042115500426
10.1142/S1793042115500438
10.1142/S179304800700043X
10.1142/S1793048007000490
10.1142/S1793048013300053
10.1142/S179329200700060X
10.1142/S1793292007000702
10.1142/S1793292010002256
10.1142/S1793351X13500025
10.1142/S1793431107000031
10.1142/S1793431110000856
10.1142/S1793431110000893
10.1142/S1793528808000033
10.1142/S1793528811000172
10.1142/S1793528811000196
10.1142/S1793528811000226
10.1142/S1793536909000187
10.1142/S1793536909000266
10.1142/S1793536914500125
10.1142/S1793604710001299
10.1142/S1793626811000483
10.1142/S1793626811000550
10.1142/S1793812009000024
10.1142/S1793830911001206
10.1142/S1793843010000497
10.1142/S1793843012020015
10.1142/S179384301240001X
10.1142/S1793843012400070
10.1142/S179384301240015X
10.1142/S179384301250014X
10.1142/S1793843014400137
10.1142/S1793962312500043
10.1142/S1793984413420038
10.1142/S1793993312500081
10.1142/S2010194511001218
10.1142/S201019451100122X
10.1142/S2010194512001894
10.1142/S2010194512006848
10.1142/S2010194514603007
10.1142/S2010194514603640
10.1142/S2010324712400048
10.1142/S2251158X12000045
10.1142/S2251158X12000069
10.1142/S2251158X15000193
10.1142/S2251171713500116
10.1142/S2251171716410051
10.1142/S2339547814500010
10.1142/S2382626616500027
10.1142/S2424786317500475
10.1142/S2425038416300019
10.1142/S2425038416300020
10.1142/SO2118271817300142
10.1142/e023
10.1142/news.2013.04.16.167
10.1142/p074
10.1142/p1024
10.1142/p268
10.1142/p285
10.1142/p310
10.1142/p362
10.1142/p538
10.1142/p539
10.1142/p559
10.1142/p637
10.1142/p652
10.1142/p760
10.1142/p835
10.1142/p837
10.1142/p842/suppl_file/p842_chap01.pdf
10.1142/p856
10.1142/p868
10.1142/p911
10.1142/p953
10.1142/p964
10.1142/p967
10.1142/p967/suppl_file/p967_chap01.pdf
10.1142/q0037
10.1142/q0038
10.1142/q0076
10.1142/q0128
10.1142/s0129054102001291
10.1142/s0129065704001899
10.1142/s0129065708001634
10.1142/s0129065797000458
10.1142/s0129167x99000410
10.1142/s0129183198000443
10.1142/s0129626400000354
10.1142/s0192415x06003692
10.1142/s0192415x09007545
10.1142/s0192415x10008548
10.1142/s0217732306020317
10.1142/s0217732308025498
10.1142/s0217751x0000272x
10.1142/s0217751x00002779
10.1142/s0217751x0301615x
10.1142/s0217751x05022317
10.1142/s0217751x10047889
10.1142/s0217751x95001145
10.1142/s0217751x95002187
10.1142/s0217979204026494
10.1142/s0217979291001541
10.1142/s0217979296000805
10.1142/s021797929600204x
10.1142/s0218001406004831
10.1142/s0218001415550083
10.1142/s0218001493000455
10.1142/s0218126698000043
10.1142/s0218127406015179
10.1142/s0218127407019093
10.1142/s0218127410027854
10.1142/s0218127414500217
10.1142/s021812741450117x
10.1142/s0218127417300130
10.1142/s0218194014500223
10.1142/s0218194098000091
10.1142/s021819599600023x
10.1142/s0218196702001115
10.1142/s0218196713500252
10.1142/s0218202503002763
10.1142/s0218213006002576
10.1142/s0218213008003807
10.1142/s0218216502001779
10.1142/s0218216503002536
10.1142/s0218216507005233
10.1142/s0218216510008510
10.1142/s0218216514500138
10.1142/s0218271805006183
10.1142/s0218271806008978
10.1142/s0218271809015746
10.1142/s0218271815500698
10.1142/s0218301398000087
10.1142/s0218339009002880
10.1142/s0218339095000149
10.1142/s0218488598000264
10.1142/s0218625x98001444
10.1142/s021881041100576x
10.1142/s0218843004001012
10.1142/s0218843007001561
10.1142/s0219025709003719
10.1142/s0219061306000487
10.1142/s0219061306000554
10.1142/s0219199708002788
10.1142/s0219498815500668
10.1142/s0219519404000886
10.1142/s0219525903001079
10.1142/s0219525908001647
10.1142/s0219525914500167
10.1142/s0219635207001659
10.1142/s0219635207001696
10.1142/s0219635208001733
10.1142/s0219635209002186
10.1142/s0219635210002202
10.1142/s021963521000241x
10.1142/s0219635210002457
10.1142/s0219720006002417
10.1142/s0219720007003090
10.1142/s0219720010004628
10.1142/s0219720010005051
10.1142/s0219720010005166
10.1142/s0219720011005744
10.1142/s0219749904000080
10.1142/s021974990900516x
10.1142/s0219749910006502
10.1142/s0219749915600254
10.1142/s0219749918500028
10.1142/s0219843604000289
10.1142/s0219887804000393
10.1142/s0219887807002338
10.1142/s096031310000006x
10.1142/s1230161209000074
10.1142/s1464333201000674
10.1142/s1609945103000303
10.1142/s1758825110000433
10.1142/s1793005708001094
10.1142/s1793005709001258
10.1142/s1793005709001295
10.1142/s1793042108001146
10.1142/s1793042110003848
10.1142/s179304211250025x
10.1142/s1793626811000550
10.1142/s1793843014400137
10.1142/s2010139213500109
10.1142/s2010194514603640
10.1142/s2010269011000099
10.1142/s2251158x12000045
10.1142/u020
10.11429/ptmps1907.5.10_150
10.11429/ptmps1907.8.10_318
10.11429/ptmps1907.8.4_106
10.11429/subutsuhokoku1901.1.F176
10.11429/subutsukaishi1927.16.232
10.1143/APEX.1.081702
10.1143/APEX.2.125002
10.1143/APEX.5.045802
10.1143/JJAP.13.1533
10.1143/JJAP.17.305
10.1143/JJAP.17.627
10.1143/JJAP.18.2329
10.1143/JJAP.18.439
10.1143/JJAP.19.L621
10.1143/JJAP.21.1161
10.1143/JJAP.23.L899
10.1143/JJAP.24.L387
10.1143/JJAP.25.L792
10.1143/JJAP.26.1201
10.1143/JJAP.26.L1505
10.1143/JJAP.27.2094
10.1143/JJAP.27.L209
10.1143/JJAP.28.L1433
10.1143/JJAP.28.L2112
10.1143/JJAP.28.L2112"
10.1143/JJAP.28.L2112">{{Cite
10.1143/JJAP.29.1139
10.1143/JJAP.29.963
10.1143/JJAP.29.L205
10.1143/JJAP.29.L205">{{Cite
10.1143/JJAP.30.2236
10.1143/JJAP.31.135
10.1143/JJAP.31.3287
10.1143/JJAP.32.368
10.1143/JJAP.32.6059
10.1143/JJAP.33.5223
10.1143/JJAP.34.1176
10.1143/JJAP.34.226
10.1143/JJAP.34.L1517
10.1143/JJAP.34.L1517">{{Cite
10.1143/JJAP.36.2728
10.1143/JJAP.36.5393
10.1143/JJAP.36.5393"
10.1143/JJAP.36.5393">{{Cite
10.1143/JJAP.36.7552
10.1143/JJAP.37.2163
10.1143/JJAP.37.5016
10.1143/JJAP.37.L1119
10.1143/JJAP.37.L1409
10.1143/JJAP.38.3908
10.1143/JJAP.38.L1134
10.1143/JJAP.38.L1502
10.1143/JJAP.39.2136
10.1143/JJAP.39.3073
10.1143/JJAP.39.L1188
10.1143/JJAP.40.6941
10.1143/JJAP.40.L195
10.1143/JJAP.40.L195">{{Cite
10.1143/JJAP.41.1821
10.1143/JJAP.41.3029
10.1143/JJAP.41.3974
10.1143/JJAP.41.5995
10.1143/JJAP.41.6023
10.1143/JJAP.41.6180
10.1143/JJAP.41.6852
10.1143/JJAP.41.L347
10.1143/JJAP.42.5392
10.1143/JJAP.42.L1356
10.1143/JJAP.42.L866
10.1143/JJAP.43.1496
10.1143/JJAP.44.1558
10.1143/JJAP.44.1820
10.1143/JJAP.44.2081
10.1143/JJAP.44.608
10.1143/JJAP.44.6355
10.1143/JJAP.45.1229
10.1143/JJAP.45.1235
10.1143/JJAP.45.1864
10.1143/JJAP.45.194
10.1143/JJAP.45.3233
10.1143/JJAP.45.5254
10.1143/JJAP.45.8972
10.1143/JJAP.45.9286
10.1143/JJAP.46.2172
10.1143/JJAP.46.3755
10.1143/JJAP.46.6078
10.1143/JJAP.46.L605
10.1143/JJAP.46.L89
10.1143/JJAP.46.L907
10.1143/JJAP.47.8986
10.1143/JJAP.48.035504
10.1143/JJAP.48.085002
10.1143/JJAP.48.090202
10.1143/JJAP.48.092303
10.1143/JJAP.50.027101
10.1143/JJAP.51.025502
10.1143/JJAP.8.975
10.1143/JPSJ.10.93
10.1143/JPSJ.11.864
10.1143/JPSJ.12.1122
10.1143/JPSJ.12.570
10.1143/JPSJ.14.1352
10.1143/JPSJ.14.807
10.1143/JPSJ.16.119
10.1143/JPSJ.16.1770
10.1143/JPSJ.16.35
10.1143/JPSJ.17.1100
10.1143/JPSJ.17.1395
10.1143/JPSJ.17.1792
10.1143/JPSJ.17.975
10.1143/JPSJ.18.328
10.1143/JPSJ.19.1394
10.1143/JPSJ.19.1494
10.1143/JPSJ.19.1783
10.1143/JPSJ.19.2127
10.1143/JPSJ.21.1947
10.1143/JPSJ.21.2313
10.1143/JPSJ.21.274
10.1143/JPSJ.22.431
10.1143/JPSJ.32.1442
10.1143/JPSJ.33.232
10.1143/JPSJ.34.396
10.1143/JPSJ.35.980
10.1143/JPSJ.36.920
10.1143/JPSJ.39.279
10.1143/JPSJ.39.317
10.1143/JPSJ.39.843
10.1143/JPSJ.44.1839
10.1143/JPSJ.46.695
10.1143/JPSJ.48.1371
10.1143/JPSJ.49.1824
10.1143/JPSJ.5.435
10.1143/JPSJ.51.864
10.1143/JPSJ.52.2769
10.1143/JPSJ.52.3685
10.1143/JPSJ.52.3700
10.1143/JPSJ.53.108
10.1143/JPSJ.53.476
10.1143/JPSJ.56.3417
10.1143/JPSJ.56.577
10.1143/JPSJ.58.295
10.1143/JPSJ.61.32
10.1143/JPSJ.61.4283
10.1143/JPSJ.65.1868
10.1143/JPSJ.65.1920
10.1143/JPSJ.66.1066
10.1143/JPSJ.66.1405
10.1143/JPSJ.66.2953
10.1143/JPSJ.66.367
10.1143/JPSJ.67.1090
10.1143/JPSJ.67.1822
10.1143/JPSJ.67.2089
10.1143/JPSJ.67.3655
10.1143/JPSJ.68.2033
10.1143/JPSJ.69.2367
