10.1086/467776
10.1086/467823
10.1086/467886
10.1086/467901
10.1086/467952
10.1086/467980
10.1086/467988
10.1086/468000
10.1086/468015
10.1086/468019
10.1086/468020
10.1086/468039
10.1086/468080
10.1086/468099
10.1086/468100
10.1086/468102
10.1086/468112
10.1086/468150
10.1086/468152
10.1086/468157
10.1086/468174
10.1086/468181
10.1086/468234
10.1086/468453
10.1086/468579
10.1086/468596
10.1086/468713
10.1086/468799
10.1086/468883
10.1086/468925
10.1086/468928
10.1086/469948
10.1086/470215
10.1086/471866
10.1086/471931
10.1086/472343
10.1086/472713
10.1086/472788
10.1086/473292
10.1086/473625
10.1086/473678
10.1086/474001
10.1086/474045
10.1086/474406
10.1086/474575
10.1086/474576
10.1086/474809
10.1086/476116
10.1086/476915
10.1086/477033
10.1086/477043
10.1086/477703
10.1086/478403
10.1086/478663
10.1086/478685
10.1086/478939
10.1086/478974
10.1086/479172
10.1086/479791
10.1086/480648
10.1086/480723
10.1086/480756
10.1086/480825
10.1086/481011
10.1086/481294
10.1086/481842
10.1086/482092
10.1086/482479
10.1086/482574
10.1086/483169
10.1086/483537
10.1086/483609
10.1086/484020
10.1086/484389
10.1086/484682
10.1086/486401
10.1086/486406
10.1086/486438
10.1086/486687
10.1086/487007
10.1086/487060
10.1086/487281
10.1086/487841
10.1086/488386
10.1086/488561
10.1086/488566
10.1086/488917
10.1086/489103
10.1086/490065
10.1086/490220
10.1086/490222
10.1086/490704
10.1086/490829
10.1086/491586
10.1086/491587
10.1086/491605
10.1086/491620
10.1086/491625
10.1086/491628
10.1086/491644
10.1086/491669
10.1086/491669/fulltext/
10.1086/491674
10.1086/491675
10.1086/491677
10.1086/491685
10.1086/491686
10.1086/491687
10.1086/491689
10.1086/491691
10.1086/491703
10.1086/491706
10.1086/491708
10.1086/491709
10.1086/491711
10.1086/491720
10.1086/491727
10.1086/491733
10.1086/491734
10.1086/491747
10.1086/491750
10.1086/491785
10.1086/492534
10.1086/492734
10.1086/492763
10.1086/493149
10.1086/493202
10.1086/493203
10.1086/493245
10.1086/493283
10.1086/493306
10.1086/493355
10.1086/493365
10.1086/493398
10.1086/493419
10.1086/493424
10.1086/493444
10.1086/493454
10.1086/493477
10.1086/493483
10.1086/493565
10.1086/493603
10.1086/493612
10.1086/493630
10.1086/493659
10.1086/493680
10.1086/493681
10.1086/493686
10.1086/493701
10.1086/493712
10.1086/493727
10.1086/493728
10.1086/493754
10.1086/493756
10.1086/493779
10.1086/493783
10.1086/493792
10.1086/493813
10.1086/493867
10.1086/493907
10.1086/493931
10.1086/493959
10.1086/493960
10.1086/493988
10.1086/494025
10.1086/494034
10.1086/494068
10.1086/494087
10.1086/494113
10.1086/494117
10.1086/494182
10.1086/494200
10.1086/494271
10.1086/494279
10.1086/494297
10.1086/494321
10.1086/494324
10.1086/494355
10.1086/494360
10.1086/494362
10.1086/494366
10.1086/494390
10.1086/494426
10.1086/494447
10.1086/494459
10.1086/494463
10.1086/494491
10.1086/494511
10.1086/494514
10.1086/494516
10.1086/494525
10.1086/494546
10.1086/4945464
10.1086/494558
10.1086/494588
10.1086/494659
10.1086/494679
10.1086/494680
10.1086/494682
10.1086/494730
10.1086/494752
10.1086/494761
10.1086/494795
10.1086/494861
10.1086/494889
10.1086/494916
10.1086/494917
10.1086/494918
10.1086/494955
10.1086/495062
10.1086/495067
10.1086/495101
10.1086/495102
10.1086/495103
10.1086/495122
10.1086/495123
10.1086/495125
10.1086/495126
10.1086/495128
10.1086/495143
10.1086/495217
10.1086/495287
10.1086/495289
10.1086/495295
10.1086/495297
10.1086/495300
10.1086/495303
10.1086/495344
10.1086/495366
10.1086/495368
10.1086/495412
10.1086/495449
10.1086/495485
10.1086/495488
10.1086/495533
10.1086/495543
10.1086/495558
10.1086/495601
10.1086/495602)
10.1086/495603)
10.1086/495604
10.1086/495620
10.1086/495645
10.1086/495649
10.1086/495668
10.1086/495689
10.1086/495699
10.1086/495745
10.1086/495795
10.1086/495824
10.1086/496293
10.1086/496374
10.1086/496612
10.1086/496659
10.1086/496789
10.1086/496848
10.1086/496885
10.1086/496890
10.1086/496901
10.1086/496902
10.1086/496904
10.1086/496907
10.1086/496915
10.1086/496930
10.1086/496959
10.1086/496978
10.1086/497023
10.1086/497030
10.1086/497035
10.1086/497069
10.1086/497094
10.1086/497113
10.1086/497114
10.1086/497124
10.1086/497125
10.1086/497143
10.1086/497169
10.1086/497226
10.1086/497263
10.1086/497302
10.1086/497328
10.1086/497342
10.1086/497374
10.1086/497422
10.1086/497548
10.1086/497549
10.1086/497557
10.1086/497571
10.1086/497575
10.1086/497578
10.1086/497593
10.1086/497594
10.1086/497622
10.1086/497626
10.1086/497641
10.1086/497651
10.1086/497666
10.1086/497681
10.1086/497684
10.1086/497703
10.1086/497705
10.1086/497707
10.1086/497708
10.1086/497722
10.1086/497819
10.1086/497835
10.1086/497911
10.1086/497970
10.1086/497977/pdf
10.1086/497979
10.1086/497981
10.1086/498003
10.1086/498018
10.1086/498055
10.1086/498075
10.1086/498093
10.1086/498094
10.1086/498095
10.1086/498107
10.1086/498139
10.1086/498150
10.1086/498152
10.1086/498176
10.1086/498179
10.1086/498206
10.1086/498208
10.1086/498209
10.1086/498224
10.1086/498268
10.1086/498280
10.1086/498281
10.1086/498282
10.1086/498302
10.1086/498309
10.1086/498319
10.1086/498323
10.1086/498335
10.1086/498352
10.1086/498368
10.1086/498395
10.1086/498397
10.1086/498404
10.1086/498414
10.1086/498421
10.1086/498426
10.1086/498446
10.1086/498449
10.1086/498451
10.1086/498454
10.1086/498458
10.1086/498459
10.1086/498468
10.1086/498490
10.1086/498503
10.1086/498538
10.1086/498543
10.1086/498552
10.1086/498557
10.1086/498557/fulltext/
10.1086/498560
10.1086/498563
10.1086/498575
10.1086/498583
10.1086/498587
10.1086/498588
10.1086/498590
10.1086/498591
10.1086/498632
10.1086/498633
10.1086/498651
10.1086/498654
10.1086/498674
10.1086/498695
10.1086/498705
10.1086/498706
10.1086/498708
10.1086/498708/fulltext/
10.1086/498715
10.1086/498728
10.1086/498761
10.1086/498778
10.1086/498789
10.1086/498836
10.1086/498851
10.1086/498852
10.1086/498868
10.1086/498875
10.1086/498879
10.1086/498880
10.1086/498892
10.1086/498894
10.1086/498904
10.1086/498929
10.1086/498940
10.1086/498977
10.1086/498987
10.1086/498991
10.1086/498992
10.1086/499056
10.1086/499071
10.1086/499084
10.1086/499112
10.1086/499152
10.1086/499161
10.1086/499162
10.1086/499164
10.1086/499209
10.1086/499233
10.1086/499236
10.1086/499244
10.1086/499245
10.1086/499253
10.1086/499263
10.1086/499274
10.1086/499276
10.1086/499279
10.1086/499284
10.1086/499290
10.1086/499301
10.1086/499326
10.1086/499330
10.1086/499332
10.1086/499334
10.1086/499336
10.1086/499344
10.1086/499365
10.1086/499373
10.1086/499397
10.1086/499405
10.1086/499409
10.1086/499410
10.1086/499411
10.1086/499414
10.1086/499424
10.1086/499429
10.1086/499434
10.1086/499435
10.1086/499495
10.1086/499497
10.1086/499534
10.1086/499539
10.1086/499553
10.1086/499561
10.1086/499570
10.1086/499575
10.1086/499578
10.1086/499581
10.1086/499592
10.1086/499622
10.1086/499656
10.1086/499694
10.1086/499742
10.1086/499771
10.1086/499772
10.1086/499776
10.1086/499791
10.1086/499799
10.1086/499807
10.1086/499808
10.1086/499812
10.1086/499821
10.1086/499830
10.1086/499831
10.1086/499918
10.1086/499925
10.1086/499935
10.1086/499940
10.1086/499944
10.1086/499945
10.1086/499983
10.1086/499992
10.1086/499994
10.1086/500018
10.1086/500031
10.1086/500055
10.1086/500080
10.1086/500081
10.1086/500086
10.1086/500092
10.1086/500136
10.1086/500137
10.1086/500138
10.1086/500139
10.1086/500140
10.1086/500143
10.1086/500151
10.1086/500161
10.1086/500195
10.1086/500202
10.1086/500212
10.1086/500225
10.1086/500239
10.1086/500272
10.1086/500273
10.1086/500275
10.1086/500276
10.1086/500287
10.1086/500288
10.1086/500305
10.1086/500307
10.1086/500311
10.1086/500322
10.1086/500330
10.1086/500355
10.1086/500356
10.1086/500362
10.1086/500398
10.1086/500427
10.1086/500427.html
10.1086/500431
10.1086/500443
10.1086/500478
10.1086/500480
10.1086/500512
10.1086/500532
10.1086/500535
10.1086/500553
10.1086/500563
10.1086/500566
10.1086/500591
10.1086/500599
10.1086/500614
10.1086/500614">The
10.1086/500668
10.1086/500691
10.1086/500724
10.1086/500796
10.1086/500804
10.1086/500805
10.1086/500835
10.1086/500850
10.1086/500879
10.1086/500928
10.1086/500975
10.1086/500992
10.1086/500996
10.1086/501017
10.1086/501027
10.1086/501046
10.1086/501047
10.1086/501068
10.1086/501082
10.1086/501085
10.1086/501089
10.1086/501105
10.1086/501110
10.1086/501121
10.1086/501160
10.1086/501169
10.1086/501171
10.1086/501248&erFrom=635141024526605061Guest
10.1086/501297
10.1086/501314
10.1086/501350
10.1086/501357
10.1086/501359
10.1086/501372
10.1086/501405
10.1086/501429
10.1086/501439
10.1086/501453
10.1086/501485
10.1086/501492
10.1086/501515
10.1086/501524
10.1086/501591
10.1086/501645
10.1086/501674
10.1086/501694
10.1086/501784
10.1086/501785
10.1086/501837
10.1086/501908
10.1086/501965
10.1086/502175
10.1086/502178
10.1086/502213
10.1086/502229
10.1086/502251
10.1086/502338
10.1086/502338.pdf
10.1086/502349
10.1086/502376
10.1086/502389
10.1086/502522
10.1086/502600
10.1086/502602
10.1086/502621
10.1086/502628
10.1086/502629
10.1086/502647
10.1086/502674
10.1086/502680
10.1086/502681
10.1086/502696
10.1086/502698
10.1086/502761
10.1086/502802
10.1086/502816
10.1086/502968
10.1086/502973
10.1086/502985
10.1086/503054
10.1086/503098
10.1086/503116
10.1086/503158
10.1086/503159
10.1086/503183
10.1086/503193
10.1086/503197
10.1086/503205
10.1086/503255
10.1086/503256
10.1086/503275
10.1086/503279
10.1086/503294
10.1086/503298
10.1086/503306
10.1086/503318
10.1086/503332
10.1086/503350
10.1086/503354
10.1086/503358
10.1086/503386
10.1086/503425
10.1086/503427
10.1086/503437
10.1086/503445
10.1086/503518
10.1086/503531
10.1086/503538
10.1086/503550
10.1086/503559
10.1086/503570
10.1086/503580
10.1086/503589
10.1086/503602
10.1086/503623
10.1086/503632
10.1086/503645
10.1086/503666
10.1086/503669
10.1086/503671
10.1086/503706
10.1086/503707
10.1086/503715
10.1086/503721
10.1086/503740
10.1086/503746
10.1086/503753
10.1086/503766
10.1086/503777
10.1086/503780
10.1086/503792
10.1086/503792/fulltext/
10.1086/503800
10.1086/503801
10.1086/503820
10.1086/503822
10.1086/503837
10.1086/503839
10.1086/503841
10.1086/503849
10.1086/503898
10.1086/503924
10.1086/504030
10.1086/504033
10.1086/504078
10.1086/504080
10.1086/504115
10.1086/504124
10.1086/504149
10.1086/504167
10.1086/504254
10.1086/504267
10.1086/504271
10.1086/504303
10.1086/504304
10.1086/504319
10.1086/504363
10.1086/504363.pdf
10.1086/504375
10.1086/504400
10.1086/504417
10.1086/504418
10.1086/504420
10.1086/504422
10.1086/504422"/>
10.1086/504422">{{cite
10.1086/504422/pdf
10.1086/504431
10.1086/504437
10.1086/504440
10.1086/504477
10.1086/504478
10.1086/504486
10.1086/504487
10.1086/504492
10.1086/504505
10.1086/504584
10.1086/504599
10.1086/504605
10.1086/504634
10.1086/504636
10.1086/504637
10.1086/504637/fulltext/
10.1086/504639
10.1086/504641
10.1086/504653
10.1086/504683
10.1086/504685
10.1086/504701
10.1086/504701/fulltext/
10.1086/504734
10.1086/504738
10.1086/504739
10.1086/504797
10.1086/504799
10.1086/504805
10.1086/504823
10.1086/504823/fulltext/
10.1086/504843
10.1086/504862
10.1086/504874
10.1086/504884
10.1086/504898
10.1086/504901
10.1086/504918
10.1086/504921
10.1086/504925
10.1086/504927
10.1086/504942
10.1086/504986
10.1086/504999
10.1086/505010
10.1086/505025
10.1086/505039
10.1086/505045
10.1086/505088
10.1086/505110
10.1086/505116
10.1086/505133
10.1086/505147
10.1086/505161
10.1086/505162
10.1086/505163
10.1086/505165
10.1086/505173
10.1086/505206
10.1086/505209
10.1086/505214
10.1086/505214/meta
10.1086/505216
10.1086/505219
10.1086/505233
10.1086/505250
10.1086/505269
10.1086/505288
10.1086/505291
10.1086/505296
10.1086/505296/fulltext/
10.1086/505337
10.1086/505354
10.1086/505361
10.1086/505400
10.1086/505406
10.1086/505419
10.1086/505421
10.1086/505423
10.1086/505424
10.1086/505424/pdf
10.1086/505436
10.1086/505436">{{cite
10.1086/505441
10.1086/505466
10.1086/505519
10.1086/505529
10.1086/505541
10.1086/505556
10.1086/505558
10.1086/505577
10.1086/505583
10.1086/505596
10.1086/505626
10.1086/505628
10.1086/505632
10.1086/505636
10.1086/505651
10.1086/505651/fulltext/
10.1086/505654
10.1086/505679
10.1086/505692
10.1086/505693
10.1086/505695
10.1086/505697
10.1086/505699
10.1086/505702
10.1086/505706
10.1086/505706/pdf
10.1086/505745
10.1086/505750
10.1086/505751
10.1086/505757
10.1086/505782
10.1086/505789
10.1086/505865
10.1086/505867
10.1086/505877
10.1086/505879
10.1086/505885
10.1086/505908
10.1086/505915
10.1086/505929
10.1086/505939
10.1086/505949
10.1086/505956
10.1086/505958
10.1086/505963
10.1086/505964
10.1086/506139
10.1086/506171
10.1086/506172
10.1086/506182
10.1086/506192
10.1086/506196
10.1086/506222
10.1086/506245
10.1086/506256
10.1086/506257
10.1086/506282
10.1086/506286
10.1086/506302
10.1086/506309
10.1086/506324
10.1086/506332
10.1086/506339
10.1086/506347
10.1086/506350
10.1086/506371
10.1086/506373
10.1086/506378
10.1086/506389
10.1086/506401
10.1086/506417
10.1086/506429
10.1086/506433
10.1086/506459
10.1086/506465
10.1086/506483
10.1086/506512
10.1086/506517
10.1086/506517/meta;jsessionid=9741E3B1B4D8BABD346C63A0ADA0B125.ip-10-40
10.1086/506523
10.1086/506557
10.1086/506564
10.1086/506573
10.1086/506576
10.1086/506579
10.1086/506587
10.1086/506591
10.1086/506593
10.1086/506612
10.1086/506641
10.1086/506913
10.1086/506921
10.1086/506939
10.1086/506947
10.1086/506959
10.1086/506959/pdf
10.1086/507030
10.1086/507035
10.1086/507047
10.1086/507060
10.1086/507091
10.1086/507104
10.1086/507110
10.1086/507138
10.1086/507154
10.1086/507197
10.1086/507302
10.1086/507304
10.1086/507307
10.1086/507316
10.1086/507318
10.1086/507324
10.1086/507327
10.1086/507330
10.1086/507432
10.1086/507435
10.1086/507453
10.1086/507500
10.1086/507511
10.1086/507515
10.1086/507516
10.1086/507543
10.1086/507548
10.1086/507567
10.1086/507568
10.1086/507571
10.1086/507572
10.1086/507575
10.1086/507584
10.1086/507585
10.1086/507590
10.1086/507608
10.1086/507632
10.1086/507637
10.1086/507672
10.1086/507687
10.1086/507689
10.1086/507703
10.1086/507712
10.1086/507763
10.1086/507764
10.1086/507769
10.1086/507771
10.1086/507792
10.1086/507798
10.1086/507802
10.1086/507810
10.1086/507813
10.1086/507828
10.1086/507875
10.1086/507876
10.1086/507882
10.1086/507884
10.1086/507920
10.1086/507944
10.1086/507955
10.1086/507957
10.1086/507964
10.1086/507966
10.1086/507967
10.1086/507980
10.1086/507989
10.1086/508027
10.1086/508028
10.1086/508033
10.1086/508046
10.1086/508053
10.1086/508057
10.1086/508065
10.1086/508068
10.1086/508069
10.1086/508076
10.1086/508078
10.1086/508085
10.1086/508086
10.1086/508158
10.1086/508162
10.1086/508173
10.1086/508201
10.1086/508205
10.1086/508209
10.1086/508212
10.1086/508216
10.1086/508228
10.1086/508231
10.1086/508233
10.1086/508255
10.1086/508255/fulltext/
10.1086/508263
10.1086/508280
10.1086/508281
10.1086/508294
10.1086/508323
10.1086/508331
10.1086/508341
10.1086/508342
10.1086/508350
10.1086/508374
10.1086/508388
10.1086/5083881
10.1086/508397
10.1086/508399
10.1086/508401
10.1086/508403
10.1086/508419
10.1086/508420
10.1086/508421
10.1086/508434
10.1086/508440
10.1086/508449
10.1086/508451
10.1086/508457
10.1086/508474
10.1086/508497
10.1086/508513
10.1086/508530
10.1086/508556
10.1086/508562
10.1086/508599
10.1086/508613
10.1086/508617
10.1086/508625
10.1086/508626
10.1086/508628
10.1086/508649
10.1086/508656
10.1086/508667
10.1086/508669
10.1086/508674
10.1086/508678
10.1086/508689
10.1086/508694
10.1086/508695
10.1086/508708
10.1086/508711
10.1086/508730
10.1086/508739
10.1086/508740
10.1086/508743
10.1086/508764
10.1086/508774
10.1086/508803
10.1086/508808
10.1086/508810
10.1086/508810/fulltext/
10.1086/508812
10.1086/508822
10.1086/508861
10.1086/508862
10.1086/508902
10.1086/508904
10.1086/508905
10.1086/508931
10.1086/508944
10.1086/508955
10.1086/508988
10.1086/509044
10.1086/509073
10.1086/509092
10.1086/509106
10.1086/509110
10.1086/509120
10.1086/509122
10.1086/509123
10.1086/509123/fulltext/
10.1086/509146
10.1086/509182
